aX,aY,aZ,gX,gY,gZ
0.169,-0.325,0.688,32.410,-15.137,119.934
0.052,-0.151,0.777,11.475,-7.568,157.410
-0.057,0.103,0.805,-15.137,3.357,164.490
-0.123,0.252,0.473,-35.645,17.456,163.879
-0.093,0.207,0.324,-39.734,30.884,162.659
-0.120,0.346,0.147,-25.574,63.782,175.415
-0.328,1.049,-0.664,-17.456,74.280,178.528
-0.379,1.256,-0.932,-10.010,67.993,173.706
-0.396,1.375,-0.979,-16.541,27.832,158.875
-0.415,1.643,-0.634,-25.208,13.184,151.550
-0.477,1.927,-0.524,-30.762,11.902,141.846
-0.557,2.167,-0.663,-30.212,22.705,124.939
-0.606,2.235,-0.855,-25.635,29.602,77.881
-0.617,2.094,-0.498,-21.851,21.667,58.594
-0.611,1.924,-0.129,-3.174,21.545,42.053
-0.624,1.788,0.207,49.622,47.852,23.071
-0.758,1.896,0.608,56.641,65.002,16.968
-0.818,1.977,0.728,42.236,79.407,5.798
-0.838,1.949,0.767,-17.090,106.812,-35.706
-0.801,1.753,0.741,-43.152,120.666,-56.335
-0.679,1.268,0.532,-64.026,134.888,-69.031
-0.637,1.052,0.312,-75.500,148.132,-75.134
0.109,3.291,0.070,-236.816,79.773,46.936
0.483,3.958,-1.312,-249.023,75.989,-16.113
0.633,4.000,-1.989,-218.079,-83.252,-182.861
0.273,1.646,-1.148,-141.296,-168.762,-249.145
0.017,-0.780,-0.003,-47.607,-223.206,-259.155
-0.386,-2.343,1.622,40.466,-242.310,-184.082
-0.857,-2.544,3.283,118.408,-138.428,30.762
-1.041,-1.950,4.000,78.857,-26.611,55.542
-0.656,-2.050,3.029,32.166,80.505,42.786
-0.213,-1.969,1.754,56.824,165.649,82.947
0.175,-0.256,0.768,88.501,154.297,134.277
0.207,0.686,0.534,87.646,146.118,166.626
0.238,1.454,0.111,35.400,139.343,160.034
0.267,2.078,-0.326,16.602,114.868,130.493
0.211,2.687,-0.478,20.447,78.003,90.149
0.120,2.754,-0.313,35.034,39.063,47.119
0.011,2.844,-0.107,55.542,-26.306,-35.645
-0.118,2.534,0.082,63.354,-47.852,-83.618
-0.141,1.824,0.214,62.378,-64.148,-125.671
-0.189,1.420,0.326,97.107,-74.097,-139.709
-0.233,1.385,0.340,130.432,-73.669,-144.226
-0.214,1.253,0.259,150.757,-75.317,-161.377
-0.169,0.771,0.270,149.414,-80.505,-183.655
-0.130,0.150,0.445,128.784,-95.276,-181.213
-0.137,-0.032,0.774,146.790,-92.407,-151.978
-0.186,0.097,0.895,167.969,-85.815,-129.456
-0.260,0.163,1.116,134.094,-67.139,-127.563
-0.296,0.115,1.265,88.379,-50.842,-139.648
-0.188,-0.372,1.241,45.654,-36.987,-147.339
-0.119,-0.548,1.256,18.799,-27.771,-142.578
-0.074,-0.580,1.303,7.080,-13.733,-109.619
-0.014,-0.426,1.362,4.089,-6.042,-96.191
0.028,-0.424,1.345,-2.197,2.258,-89.294
0.095,-0.450,1.278,-10.254,18.555,-81.665
0.178,-0.476,1.172,-13.184,22.095,-75.928
0.297,-0.428,1.081,-15.442,22.217,-68.359
0.331,-0.378,1.014,-17.090,22.339,-60.364
0.340,-0.315,0.969,-31.799,20.935,-45.166
0.320,0.023,0.827,-34.729,22.766,-40.344
0.329,0.203,0.587,-31.982,23.010,-42.175
0.333,0.385,0.349,-11.169,-3.601,-67.200
0.328,0.518,0.132,2.502,-25.757,-89.478
0.308,0.643,-0.355,12.878,-51.025,-114.075
0.286,0.701,-0.625,19.470,-81.177,-139.832
0.247,0.589,-0.781,35.767,-162.903,-190.491
0.089,-0.607,-0.403,52.917,-204.285,-201.111
0.032,-1.697,0.249,56.274,-233.826,-186.523
-0.009,-2.127,0.862,29.419,-218.079,-46.997
-0.053,-1.451,1.001,10.559,-186.890,16.479
-0.143,0.363,0.559,-19.592,-168.335,30.029
-0.156,0.320,0.505,-49.011,-166.626,6.775
-0.180,-0.041,0.642,-44.434,-185.364,-17.212
-0.357,0.064,1.242,-10.742,-191.223,-0.977
-0.472,0.275,1.694,19.165,-190.124,11.292
-0.563,0.318,2.194,20.203,-152.405,6.165
-0.613,0.348,2.537,-1.770,-114.075,-1.404
-0.568,0.442,2.427,-23.804,-71.838,-12.634
-0.497,0.364,2.021,-31.555,-34.668,-26.489
-0.413,0.143,1.565,8.728,-5.798,-44.800
-0.346,-0.583,1.055,40.527,-15.625,-38.513
-0.413,-0.984,1.196,64.819,-35.217,-18.738
-0.537,-1.269,1.502,77.332,-56.519,54.626
-0.697,-1.333,1.791,59.387,-45.227,91.736
-0.971,-1.200,1.955,25.208,-21.362,117.493
-0.997,-1.194,1.727,-15.564,9.155,133.301
-0.939,-1.207,1.345,-71.411,54.626,159.851
-0.723,-0.820,0.549,-75.806,56.885,175.476
-0.607,-0.625,0.374,-74.768,44.006,187.012
-0.535,-0.453,0.379,-72.021,4.822,207.153
-0.512,-0.170,0.426,-60.730,-8.057,216.675
-0.494,0.597,0.590,-50.354,-18.921,218.506
-0.466,0.902,0.736,-49.377,-27.832,209.534
-0.411,1.083,0.825,-66.223,-30.518,169.800
-0.260,1.222,0.677,-70.801,-28.687,147.827
-0.210,1.241,0.572,-67.566,-31.738,127.136
-0.054,1.781,3.917,-21.362,-1.343,40.161
0.220,2.721,3.387,-34.790,82.825,6.653
0.406,2.960,2.384,8.179,183.105,-137.573
0.461,1.182,-0.321,82.947,174.805,-196.594
0.259,-0.167,-0.915,157.654,120.605,-219.971
-0.053,-1.460,-0.739,183.777,6.592,-177.551
-0.298,-2.399,-0.398,129.944,4.517,-129.089
-0.320,-2.638,-0.552,56.274,24.475,-78.491
-0.154,-2.404,-0.918,-11.597,38.513,-36.926
0.025,-2.168,-1.061,-35.706,-6.775,22.034
0.220,-1.808,-0.231,-0.732,-44.006,45.166
0.265,-1.595,0.264,30.396,-66.711,67.566
0.302,-1.246,0.562,54.260,-72.144,107.849
0.318,-0.823,0.667,56.519,-73.242,115.173
0.221,-0.418,0.908,55.481,-81.055,111.511
0.148,-0.370,1.229,53.833,-90.820,103.638
0.123,-0.286,1.589,57.251,-85.388,96.497
0.203,0.504,2.165,57.129,-67.627,97.046
0.245,0.966,2.266,50.781,-44.006,86.914
0.246,1.167,2.352,54.565,3.723,28.076
0.221,1.190,2.438,68.909,31.311,-3.601
0.150,1.120,2.425,70.435,62.866,-34.546
0.103,0.936,2.155,56.335,96.069,-65.308
0.052,0.695,1.796,18.677,134.583,-106.506
-0.055,0.452,1.474,2.808,133.850,-114.990
-0.089,0.417,1.421,-9.094,131.104,-121.521
-0.102,0.342,1.283,-16.785,133.240,-141.174
-0.102,0.211,1.097,-14.282,132.019,-153.625
-0.144,-0.355,0.705,-19.653,127.747,-166.443
-0.210,-0.802,0.510,-36.621,123.108,-176.270
-0.256,-1.277,0.208,-71.655,116.028,-170.288
-0.265,-1.899,-0.008,-87.830,102.051,-153.198
-0.220,-1.945,0.114,-104.126,87.585,-132.080
-0.128,-1.884,0.185,-97.351,75.500,-91.003
-0.016,-1.712,0.231,-66.589,70.496,-72.144
0.177,-1.366,0.261,-35.889,63.477,-58.044
0.261,-1.280,0.353,-15.320,53.589,-47.119
0.354,-1.170,0.457,-4.517,39.063,-27.283
0.475,-1.007,0.482,-9.155,36.316,-21.118
0.488,-1.006,0.389,-12.268,34.790,-16.724
0.475,-1.031,0.277,-4.944,23.621,-2.014
0.435,-0.936,0.270,-2.686,14.771,6.531
0.383,-0.408,0.270,-6.226,10.742,7.263
0.385,-0.149,0.109,-14.526,8.911,-2.502
0.381,0.075,-0.082,-30.518,-10.132,-48.157
0.293,0.417,-0.064,-31.738,-27.832,-76.416
0.212,1.007,0.156,-25.757,-41.260,-104.309
0.141,1.790,0.345,-15.076,-25.085,-216.187
0.089,2.342,0.250,-18.799,-11.475,-306.580
-0.105,1.625,-0.308,-17.334,-23.621,-393.311
-0.254,0.666,-0.336,-7.568,-60.974,-449.768
-0.348,-0.340,-0.223,7.385,-137.695,-443.787
-0.336,-1.604,0.012,10.132,-158.813,-393.860
-0.371,-1.450,0.247,12.024,-173.096,-330.749
-0.499,-1.051,0.570,12.878,-183.228,-243.469
-0.702,-0.940,0.959,4.883,-178.772,-224.792
-1.116,-1.319,1.600,-7.385,-164.795,-206.482
-1.257,-1.543,1.661,-23.987,-142.029,-185.425
-1.339,-1.709,1.555,-42.480,-88.806,-135.437
-1.369,-1.917,1.289,-36.804,-68.542,-107.239
-1.347,-1.903,1.281,-25.452,-54.565,-78.064
-1.292,-1.850,1.314,-6.470,-27.649,-27.466
-1.216,-1.795,1.276,-9.399,-8.423,-5.371
-1.037,-1.665,0.731,-20.020,9.644,14.404
-0.939,-1.619,0.302,-33.020,19.348,32.349
-0.860,-1.484,-0.126,-55.054,-2.136,62.561
-0.795,-1.450,-0.682,-68.970,-32.227,69.824
-0.850,-1.665,-0.718,-86.731,-70.007,79.224
-0.960,-1.846,-0.571,-125.671,-145.691,131.653
-1.093,-1.942,-0.383,-148.743,-173.828,172.241
-1.324,-1.767,-0.150,-169.189,-198.120,218.811
-1.429,-1.448,0.032,-181.946,-219.238,266.479
-1.538,-0.901,0.387,-170.471,-237.671,331.909
-1.403,0.539,1.314,-137.024,-222.961,329.834
-1.149,0.861,1.486,-111.084,-194.702,299.805
0.939,-1.052,-3.214,-197.693,71.899,-136.597
1.210,-1.755,-3.587,-158.630,6.165,-80.750
1.084,-1.509,-3.094,17.334,-172.607,125.732
-0.062,0.820,1.597,84.290,-241.516,204.529
-0.687,2.631,3.986,103.577,-231.079,244.385
-1.115,3.967,4.000,148.682,97.656,92.407
-1.218,3.868,3.595,83.191,208.862,-52.734
-0.596,1.320,1.077,-58.533,209.045,-142.761
-0.198,0.107,-0.189,-173.828,185.974,-172.241
0.073,-0.818,-2.056,-96.558,196.106,-120.789
0.452,-1.195,-4.000,3.296,133.179,-53.833
0.298,-0.418,-4.000,40.894,18.921,36.255
-0.024,0.542,-3.813,14.160,-135.254,131.165
-0.329,1.114,-3.584,6.470,-175.598,116.882
-0.634,0.951,-3.003,-6.958,-220.947,97.046
-0.735,0.832,-1.983,-25.940,-270.935,94.116
-0.806,0.971,-0.494,-4.211,-281.738,102.783
-0.891,1.606,0.868,26.489,-214.355,84.778
-0.925,1.739,0.374,28.259,-146.240,49.561
-0.887,1.614,-0.030,-85.327,-143.311,-27.100
-0.745,1.344,0.004,-143.982,-171.753,-47.180
-0.244,0.799,0.394,-151.550,-177.490,-54.565
-0.075,0.725,0.105,-114.563,-157.104,-51.636
0.033,0.701,-0.333,-29.724,-130.554,-36.133
0.326,0.593,-0.129,-14.648,-141.235,-25.757
0.472,0.563,0.390,1.831,-145.691,-15.137
0.558,0.620,0.913,70.007,-100.159,-0.183
0.502,0.834,1.110,95.215,-61.768,1.221
0.442,0.824,0.882,85.815,-35.583,0.977
0.438,0.664,0.740,43.213,-31.860,2.319
0.500,0.372,0.794,-46.875,-55.969,22.156
0.581,-0.024,0.890,-56.213,-52.734,43.518
0.554,-0.106,0.663,-36.377,-37.415,66.101
0.480,-0.190,0.114,26.428,-15.930,108.765
0.206,-0.446,-1.896,36.377,-42.297,134.705
0.068,-0.456,-2.435,38.208,-110.168,164.856
-0.009,-0.349,-2.053,52.185,-281.067,230.408
-0.020,-0.097,-0.999,80.200,-310.425,254.028
0.110,0.347,1.062,120.361,-288.818,260.681
0.157,0.468,1.555,141.724,-233.276,255.188
0.122,0.624,1.594,81.482,-89.478,244.080
-0.222,1.021,0.541,29.358,-28.931,242.432
-0.481,1.308,-0.057,-22.278,8.423,239.685
-0.712,1.663,-0.310,-74.646,18.433,213.318
-0.897,1.949,-0.377,-81.421,12.451,186.951
-1.075,2.009,-0.592,-87.097,-2.625,154.724
-1.001,1.774,-0.299,-95.215,-32.898,122.925
-0.873,1.625,0.495,-85.083,-58.350,88.074
-0.833,1.906,2.250,-69.092,-7.935,79.285
-1.045,2.265,2.635,-66.345,81.787,66.406
-1.353,2.427,2.105,-44.006,296.997,-3.174
-1.569,2.250,0.857,-34.424,334.778,-44.617
-1.369,1.666,-0.182,-43.823,306.458,-75.745
-1.128,1.314,0.311,-63.049,258.789,-99.487
-0.915,0.851,0.792,-89.172,246.216,-118.164
-0.720,0.229,0.688,-86.060,282.104,-103.943
-0.745,0.113,-0.027,-74.585,323.120,-78.918
-0.762,0.035,-1.072,-47.424,330.017,-18.555
-0.656,-0.108,-2.037,-39.124,269.714,15.808
-0.277,-0.142,-2.209,-40.283,190.979,58.044
-0.262,0.218,-1.737,-33.813,127.930,101.135
-0.370,0.781,-1.250,39.856,88.074,139.465
-0.695,2.129,-1.151,69.641,96.924,122.681
-0.839,2.662,-1.446,60.669,98.022,82.031
-0.967,3.041,-1.488,-48.584,38.940,-51.880
-1.056,3.106,-1.289,-92.102,8.179,-132.019
-1.018,2.261,-0.531,-121.704,-9.277,-198.975
-0.969,1.859,-0.294,-133.240,-7.568,-242.798
-0.912,1.538,-0.293,-89.661,36.377,-284.485
-0.769,0.986,-0.966,-67.749,48.584,-290.222
-0.623,0.698,-0.999,-64.148,31.921,-288.452
-0.446,0.473,-0.625,-43.457,-21.484,-265.320
-0.279,0.236,-0.324,-8.911,-20.447,-244.934
-0.118,0.108,-0.384,18.555,-15.625,-215.820
-0.097,0.273,-0.293,29.175,-16.785,-185.730
-0.391,-0.419,-3.973,-177.673,3.540,-146.423
0.143,-2.432,-3.908,-381.103,-92.468,-158.264
0.875,-4.000,-2.881,-579.041,-219.788,117.249
0.125,-3.766,-1.429,-362.732,-178.040,369.507
-1.248,-1.209,0.201,66.101,-145.935,574.036
-2.448,2.371,2.515,698.486,-73.608,572.327
-3.132,4.000,3.119,527.893,14.648,320.312
-2.412,4.000,1.065,165.894,8.545,21.973
-1.247,3.578,1.976,-151.123,-84.961,-169.128
-0.188,2.251,2.322,-242.065,-43.762,-265.381
0.908,-1.402,-0.295,-160.522,42.175,-256.165
1.239,-2.455,-0.803,-111.267,70.862,-214.294
1.403,-2.751,-0.751,-96.313,72.083,-66.345
1.231,-2.483,-0.942,-101.685,87.097,11.169
0.428,-1.365,-1.767,-89.600,91.553,66.650
0.059,-0.784,-1.863,-59.570,81.421,98.022
-0.228,-0.218,-1.749,-44.067,47.424,113.708
-0.512,0.625,-1.502,-51.147,34.302,107.117
-0.483,0.702,-1.422,-50.720,20.386,92.529
-0.375,0.640,-1.300,-60.242,-9.583,62.256
-0.245,0.568,-1.138,-72.205,-16.724,50.781
-0.083,0.327,-1.071,-84.167,-16.357,40.222
-0.035,0.147,-1.123,-92.468,-15.686,33.813
0.001,0.042,-1.095,-92.102,-21.606,38.574
0.001,-0.152,-1.154,-87.280,-22.522,41.016
-0.000,-0.248,-1.157,-78.125,-24.231,44.373
-0.023,-0.302,-1.190,-61.035,-24.780,58.960
-0.075,-0.343,-1.285,-61.523,-26.672,68.542
-0.174,-0.469,-1.457,-62.500,-31.433,78.125
-0.209,-0.590,-1.546,-60.303,-38.330,87.952
-0.228,-0.654,-1.585,-60.425,-59.265,113.770
-0.234,-0.490,-1.579,-58.289,-68.848,122.986
-0.211,-0.494,-1.614,-45.410,-77.454,125.122
-0.108,-0.482,-1.414,7.935,-104.736,138.916
0.034,-0.301,-0.983,40.283,-105.774,152.039
0.171,0.554,-0.391,76.782,-93.445,158.569
0.181,0.959,-0.326,112.488,-75.928,152.222
0.175,1.246,-0.376,106.262,-53.528,118.103
0.295,1.529,-0.268,56.335,-54.504,101.501
0.403,1.560,-0.033,5.371,-54.260,85.876
0.462,1.543,0.063,-29.053,-23.987,46.387
0.460,1.429,-0.053,-23.376,-5.859,23.987
0.408,0.951,-0.441,-20.081,4.578,6.836
0.419,0.691,-0.505,-23.560,7.446,-2.502
0.439,0.440,-0.488,-44.128,10.010,-1.587
0.465,-0.030,-0.326,-50.354,14.648,7.385
0.484,-0.287,-0.191,-44.434,23.071,20.874
0.492,-0.578,-0.045,21.362,51.331,66.284
0.473,-0.779,0.073,60.242,71.167,101.257
0.391,-1.320,0.134,75.623,90.210,143.311
0.276,-1.277,0.162,72.144,103.760,198.303
0.109,-0.966,0.158,62.439,128.174,297.424
-0.220,0.106,-0.093,70.313,138.794,316.589
-0.304,0.576,-0.276,80.078,143.066,308.960
-0.344,1.071,-0.292,56.641,141.968,240.601
-0.413,1.496,-0.362,26.367,157.715,181.458
-0.723,1.205,-1.326,2.991,175.537,117.676
-0.877,0.673,-2.030,-12.451,177.917,69.031
-0.931,0.155,-2.492,-32.776,102.966,58.411
-0.740,0.368,-1.881,-39.734,51.880,86.243
-0.633,0.864,-1.406,-34.912,26.855,103.333
-0.584,1.140,-1.272,10.254,50.354,66.833
-0.604,1.121,-1.486,28.198,58.289,40.039
-0.710,0.913,-1.667,33.020,45.410,24.841
-0.733,1.044,-1.235,25.513,21.484,20.020
-0.738,1.368,-0.615,-5.554,8.972,1.282
-0.866,2.260,0.338,-25.269,34.729,-29.602
-1.052,2.600,0.410,-47.852,75.012,-79.834
-1.272,2.641,0.262,-83.557,145.142,-221.436
-1.453,2.349,0.033,-104.431,156.372,-285.217
-1.462,1.127,-0.449,-133.240,151.001,-327.026
-1.315,0.602,-0.637,-171.143,135.315,-343.872
-1.163,0.112,-0.859,-260.864,98.572,-332.520
-0.766,-1.108,-1.214,-278.381,76.843,-309.937
-0.494,-1.490,-1.071,-254.639,54.199,-271.362
0.391,3.122,-2.713,-30.457,6.226,-65.857
0.764,3.112,-3.829,-2.747,-40.649,-117.065
0.768,2.794,-4.000,-18.799,-246.887,-154.053
-0.137,0.477,-1.316,22.949,-347.717,-137.146
-0.693,-0.631,1.098,81.177,-377.380,-88.745
-1.219,-0.863,3.184,102.051,-256.348,17.456
-1.546,-0.817,4.000,57.800,-158.997,7.141
-1.363,-2.208,4.000,8.423,-61.768,-20.447
-1.033,-2.567,3.974,-18.677,36.682,-18.311
-0.630,-2.134,3.706,-28.442,223.999,59.570
0.161,-0.596,0.881,-58.838,269.958,86.060
0.385,0.111,-0.863,-95.825,275.757,104.126
0.449,0.940,-2.106,-116.150,218.140,143.494
0.385,1.843,-2.846,-108.215,166.382,147.400
0.080,2.917,-3.005,-94.421,103.577,131.287
-0.120,3.179,-2.739,-77.148,40.527,103.516
-0.295,3.398,-2.603,-49.133,-63.721,28.381
-0.528,3.144,-2.400,-34.119,-111.572,-15.930
-0.641,2.606,-1.740,-18.188,-158.447,-57.312
-0.720,1.973,-0.816,32.349,-189.880,-98.694
-0.766,1.570,-0.255,60.242,-172.363,-100.647
-0.872,0.973,0.491,70.068,-162.842,-103.821
-0.915,0.846,1.046,66.711,-158.020,-108.398
-0.835,0.719,1.346,63.843,-122.498,-127.319
-0.452,0.522,1.137,56.213,-104.980,-133.911
-0.236,0.369,1.002,43.701,-96.497,-136.841
-0.014,0.113,1.029,31.799,-87.341,-124.084
0.237,0.033,1.136,40.771,-74.829,-105.408
0.255,0.287,1.059,52.856,-59.631,-88.867
0.268,0.554,0.868,54.321,-46.936,-81.848
0.333,0.690,0.532,13.611,-37.964,-86.426
0.510,0.655,-0.268,-10.620,-46.997,-85.388
0.505,0.562,-0.315,-29.053,-66.223,-80.139
0.456,0.432,-0.187,-36.438,-99.609,-60.852
0.377,0.205,-0.081,-29.724,-109.253,-49.316
0.338,0.105,-0.056,-34.424,-122.375,-39.673
0.301,-0.158,0.057,-61.707,-166.077,-21.118
0.278,-0.599,0.392,-50.049,-180.725,6.836
0.179,-1.016,0.742,-28.015,-177.551,48.157
0.118,-0.968,0.513,-13.367,-169.678,87.830
0.044,-0.826,0.306,-13.245,-185.913,146.484
-0.103,-0.411,0.138,-16.541,-202.393,169.617
-0.177,-0.157,0.295,-23.926,-215.027,191.650
-0.258,0.054,0.601,-38.696,-203.308,226.807
-0.380,0.375,0.827,-38.086,-176.758,237.427
-0.675,1.524,0.876,-30.090,-146.362,231.384
-0.695,1.790,0.666,-23.987,-119.934,204.224
-0.665,1.863,0.488,-48.889,-103.027,131.897
-0.563,1.515,0.612,-59.692,-100.769,103.149
-0.546,1.401,0.748,-57.129,-91.309,88.501
-0.603,1.603,0.863,-16.541,-49.683,88.257
-0.684,1.981,0.870,5.981,-25.513,76.477
-0.699,2.281,0.583,15.686,-9.644,50.171
-0.640,2.028,0.515,12.817,-5.249,16.479
-0.550,1.561,0.507,7.629,-9.644,-31.189
-0.350,0.667,0.455,16.235,-11.536,-30.640
-0.285,0.463,0.380,34.119,-14.038,-16.357
-0.227,0.321,0.368,76.599,-30.518,23.132
-0.187,0.223,0.407,82.397,-43.335,42.114
-0.251,0.024,0.712,70.374,-58.838,58.655
-0.360,-0.092,0.969,43.457,-72.021,74.768
-0.496,-0.214,1.219,-12.085,-72.693,115.540
-0.884,-0.250,2.217,-31.921,-54.077,142.700
-1.144,-0.053,2.693,-50.903,-11.719,170.715
-1.396,0.357,2.750,-82.336,132.141,197.937
