Motion detected, recording started...
aX, aY, aZ, gX, gY, gZ
Recording complete. Printing data...
aX,aY,aZ,gX,gY,gZ
-0.226,1.193,0.271,-25.940,62.256,92.407
-0.318,1.155,0.164,-22.461,75.745,86.243
-0.354,1.168,0.030,-13.672,88.623,81.970
-0.376,1.207,-0.084,-7.874,99.121,75.989
-0.386,1.250,-0.147,-16.846,97.229,71.228
-0.388,1.235,-0.061,-31.555,92.834,64.941
-0.408,1.236,0.042,-53.223,98.022,51.880
-0.451,1.260,0.038,-43.335,112.488,44.434
-0.542,1.267,-0.266,-28.015,125.488,36.621
-0.570,1.264,-0.388,-20.386,131.104,30.334
-0.587,1.285,-0.450,-32.898,126.648,21.851
-0.610,1.378,-0.465,-41.931,122.253,16.113
-0.623,1.406,-0.451,-45.898,118.835,7.812
-0.635,1.392,-0.444,-38.452,117.737,-14.648
-0.643,1.344,-0.450,-34.180,118.530,-25.146
-0.667,1.231,-0.516,-34.790,119.751,-33.508
-0.669,1.183,-0.570,-50.659,116.516,-39.368
-0.682,1.155,-0.502,-99.182,105.164,-47.180
-0.708,1.132,-0.768,-93.140,112.488,-52.429
-0.694,1.148,-0.848,-80.017,106.140,-57.861
-0.674,1.151,-0.743,-74.768,72.510,-72.021
-0.656,1.120,-0.640,-80.444,69.824,-79.407
-0.651,1.015,-0.693,-85.327,71.045,-84.656
-0.646,0.961,-0.748,-85.327,68.970,-88.623
-0.631,0.895,-0.766,-72.021,54.749,-94.177
-0.588,0.869,-0.776,-65.735,48.462,-93.994
-0.571,0.880,-0.815,-61.035,43.640,-94.421
-0.553,0.877,-0.854,-55.969,30.518,-99.609
-0.537,0.873,-0.868,-55.481,21.423,-103.088
-0.511,0.828,-0.806,-53.284,13.367,-106.995
-0.506,0.748,-0.815,-46.326,8.423,-110.840
-0.497,0.634,-0.839,-33.142,-2.197,-110.535
-0.439,0.542,-0.815,-32.593,-9.460,-103.516
-0.402,0.600,-0.780,-34.424,-15.747,-94.604
-0.378,0.661,-0.771,-26.428,-24.963,-85.876
-0.352,0.698,-0.763,-22.644,-29.724,-86.426
-0.333,0.727,-0.777,-19.714,-29.419,-89.111
-0.355,0.639,-0.909,-13.855,-25.757,-92.957
-0.366,0.532,-1.007,-14.160,-42.236,-86.426
-0.320,0.471,-0.913,-22.827,-57.312,-75.500
-0.287,0.487,-0.831,-31.433,-68.176,-65.063
-0.248,0.441,-0.725,-21.423,-76.538,-50.842
-0.231,0.456,-0.679,-11.353,-75.989,-39.917
-0.202,0.625,-0.625,-3.052,-77.881,-35.645
-0.201,0.593,-0.599,3.967,-79.346,-36.560
-0.196,0.552,-0.607,4.150,-78.552,-33.081
-0.169,0.481,-0.629,-0.305,-81.848,-27.893
-0.139,0.483,-0.565,-6.104,-88.379,-21.057
-0.104,0.469,-0.481,-10.925,-95.215,-10.010
-0.078,0.453,-0.417,-12.390,-93.384,-3.723
-0.062,0.495,-0.372,-13.550,-89.233,1.099
-0.059,0.481,-0.412,-11.780,-83.984,3.845
-0.051,0.466,-0.444,-11.353,-82.153,12.634
-0.015,0.494,-0.406,-12.451,-83.740,17.944
0.009,0.504,-0.373,-10.925,-84.229,21.545
0.031,0.501,-0.344,0.671,-81.177,26.672
0.048,0.481,-0.324,7.568,-78.003,30.212
0.054,0.416,-0.341,14.709,-74.097,35.156
0.055,0.394,-0.346,22.278,-71.533,41.565
0.065,0.394,-0.312,36.316,-71.899,57.678
0.104,0.471,-0.202,40.649,-70.862,65.857
0.127,0.558,-0.134,40.466,-68.481,72.937
0.149,0.647,-0.060,33.875,-58.411,78.003
0.162,0.690,-0.012,33.875,-49.622,76.172
0.134,0.603,-0.040,36.865,-40.405,75.134
0.108,0.549,-0.068,41.199,-33.203,77.942
0.086,0.543,-0.070,48.035,-26.123,93.933
0.073,0.692,0.035,47.485,-23.560,102.600
0.064,0.819,0.100,43.030,-18.127,109.009
0.039,0.914,0.096,38.818,5.615,107.849
-0.003,0.918,0.018,43.213,15.869,103.088
-0.101,0.754,-0.169,45.898,20.203,102.295
-0.134,0.710,-0.198,44.861,19.043,107.361
-0.146,0.747,-0.153,37.170,9.888,126.587
-0.141,1.011,0.094,32.532,9.766,132.996
-0.149,1.142,0.164,29.358,16.907,133.301
-0.176,1.204,0.147,32.104,41.870,117.554
-0.215,1.190,0.075,30.945,49.438,108.887
-0.278,1.130,-0.008,22.217,51.270,103.882
-0.296,1.158,0.034,9.583,49.866,101.868
-0.310,1.212,0.103,-7.446,53.833,95.886
-0.335,1.320,0.142,-10.193,62.012,89.050
-0.350,1.366,0.105,-11.108,71.716,79.834
-0.375,1.402,0.058,-17.212,89.355,57.190
-0.410,1.419,-0.017,-22.278,95.825,46.021
-0.472,1.437,-0.146,-34.668,96.252,36.133
-0.497,1.379,-0.151,-48.584,94.849,25.085
-0.515,1.295,-0.190,-61.035,97.046,7.874
-0.558,1.283,-0.211,-64.209,97.046,2.747
-0.589,1.298,-0.266,-62.134,100.342,-4.333
-0.619,1.304,-0.355,-50.781,105.530,-21.301
-0.639,1.306,-0.433,-51.697,102.051,-29.480
-0.663,1.301,-0.513,-57.312,97.229,-37.537
-0.675,1.307,-0.562,-63.293,93.384,-45.532
-0.686,1.321,-0.616,-62.500,84.656,-64.026
-0.712,1.260,-0.689,-55.969,78.857,-75.012
-0.718,1.198,-0.724,-48.889,72.693,-84.534
-0.710,1.158,-0.732,-43.152,54.749,-95.398
-0.687,1.149,-0.691,-42.786,45.654,-99.976
-0.629,1.135,-0.546,-40.649,40.955,-106.018
-0.610,1.106,-0.538,-34.546,41.138,-113.220
-0.601,1.070,-0.578,-13.794,44.922,-127.075
-0.598,0.977,-0.719,-2.441,44.128,-132.324
-0.591,0.935,-0.764,5.615,39.612,-135.620
-0.574,0.904,-0.771,8.240,22.522,-137.756
-0.562,0.877,-0.746,10.803,14.709,-138.184
-0.495,0.794,-0.701,9.827,7.996,-138.428
-0.448,0.716,-0.615,5.859,1.831,-139.954
-0.437,0.663,-0.542,36.804,7.263,-124.878
-0.408,0.919,-0.591,51.270,13.062,-114.624
-0.409,0.960,-0.619,58.838,14.282,-114.075
-0.411,0.942,-0.660,48.584,12.207,-116.943
-0.395,0.907,-0.838,38.452,7.812,-115.173
-0.377,0.875,-0.901,27.344,-2.808,-113.770
-0.355,0.829,-0.926,12.878,-18.799,-112.061
-0.330,0.793,-0.903,-33.020,-57.312,-102.234
-0.275,0.784,-0.752,-54.260,-75.195,-96.313
-0.241,0.774,-0.636,-70.679,-91.187,-92.407
-0.205,0.739,-0.519,-90.881,-109.070,-87.158
-0.141,0.660,-0.434,-91.736,-109.070,-82.275
-0.116,0.632,-0.443,-83.130,-107.056,-76.660
-0.094,0.586,-0.492,-67.200,-104.187,-71.899
-0.085,0.538,-0.575,-50.293,-105.041,-58.105
-0.057,0.554,-0.624,-54.382,-113.953,-49.133
-0.014,0.570,-0.545,-61.218,-125.183,-42.847
0.037,0.587,-0.426,-60.120,-138.184,-35.400
0.103,0.536,-0.229,-50.781,-135.864,-34.485
0.107,0.429,-0.215,-41.626,-128.418,-34.180
0.105,0.318,-0.274,-37.109,-113.647,-20.813
0.104,0.253,-0.360,-43.945,-115.234,-6.348
0.115,0.289,-0.370,-53.589,-122.070,9.521
0.131,0.348,-0.272,-63.721,-129.272,23.621
0.153,0.415,-0.153,-71.533,-130.310,41.138
0.192,0.489,-0.004,-60.547,-123.535,43.884
0.194,0.441,0.000,-48.157,-114.258,44.006
0.183,0.371,-0.054,-43.457,-95.764,52.307
0.163,0.328,-0.150,-48.401,-91.797,62.805
0.145,0.394,-0.248,-53.528,-93.445,74.707
0.157,0.467,-0.167,-54.443,-98.450,85.083
0.178,0.520,-0.021,-35.828,-100.037,93.933
0.222,0.505,0.210,-16.418,-91.675,93.933
0.232,0.437,0.227,1.709,-80.078,93.994
0.231,0.375,0.219,12.695,-60.791,106.140
0.224,0.376,0.234,6.836,-52.979,118.591
0.204,0.619,0.308,-1.038,-43.579,130.493
0.189,0.748,0.301,-4.883,-31.738,137.268
0.164,0.800,0.251,-5.676,-7.690,136.536
0.120,0.833,0.165,-9.399,0.366,136.414
0.100,0.887,0.160,-12.939,6.409,137.329
0.072,0.949,0.155,-8.118,19.531,134.888
0.039,0.998,0.122,-1.343,26.428,131.470
-0.021,1.050,0.033,4.517,30.579,128.052
-0.037,1.064,0.047,7.080,31.494,125.061
-0.051,1.069,0.100,1.282,33.691,120.178
-0.094,1.080,0.181,-3.479,39.551,118.530
-0.118,1.105,0.163,-7.263,48.218,117.310
-0.142,1.133,0.110,-10.803,66.711,112.854
-0.163,1.147,0.047,-11.230,73.608,108.704
-0.214,1.120,-0.056,-11.658,78.918,104.248
-0.240,1.107,-0.085,-12.268,82.458,100.586
-0.269,1.102,-0.091,-17.517,87.830,95.642
-0.321,1.147,-0.121,-20.935,91.675,93.994
-0.341,1.178,-0.124,-25.452,94.421,91.919
-0.359,1.219,-0.124,-33.630,99.121,85.449
-0.374,1.274,-0.124,-37.842,101.807,79.590
-0.449,1.346,-0.130,-42.236,106.628,70.984
-0.508,1.343,-0.216,-44.128,115.051,60.730
-0.564,1.332,-0.339,-41.138,128.601,42.603
-0.614,1.321,-0.506,-40.405,127.991,36.011
-0.606,1.340,-0.473,-43.213,122.131,30.457
-0.607,1.375,-0.350,-60.059,111.389,16.968
-0.636,1.394,-0.215,-63.049,116.943,7.446
-0.731,1.405,-0.195,-55.786,128.601,-2.502
-0.770,1.387,-0.306,-43.274,140.442,-12.512
-0.778,1.367,-0.374,-55.420,141.907,-27.771
-0.830,1.381,-0.502,-70.618,145.081,-35.034
-0.865,1.374,-0.771,-74.646,151.367,-44.983
-0.884,1.347,-0.955,-62.683,124.207,-66.895
-0.879,1.312,-0.992,-62.378,101.257,-75.867
-0.835,1.207,-0.851,-70.190,81.970,-82.886
-0.805,1.206,-0.787,-79.102,68.176,-87.646
-0.775,1.209,-0.734,-77.637,50.659,-103.394
-0.728,1.046,-0.599,-70.190,45.166,-114.502
-0.708,0.944,-0.550,-59.998,42.969,-122.925
-0.686,0.886,-0.531,-35.645,45.776,-128.296
-0.667,0.876,-0.540,-27.100,48.035,-128.723
-0.657,0.915,-0.644,-20.142,49.561,-129.822
-0.670,0.917,-0.738,-11.719,49.622,-132.446
-0.669,0.911,-0.855,-2.625,35.217,-139.099
-0.607,0.764,-0.856,-6.714,19.470,-142.395
-0.572,0.738,-0.826,-14.587,5.554,-139.343
-0.526,0.775,-0.779,-36.987,-17.334,-127.808
-0.482,0.775,-0.717,-51.819,-23.437,-125.732
-0.425,0.773,-0.715,-65.796,-25.757,-123.474
-0.401,0.761,-0.778,-72.205,-27.649,-122.864
-0.365,0.700,-0.823,-63.110,-38.147,-127.014
-0.282,0.527,-0.887,-61.157,-44.678,-123.962
-0.251,0.483,-0.917,-67.078,-52.490,-116.333
-0.227,0.419,-0.933,-82.336,-72.144,-99.121
-0.204,0.341,-0.933,-86.426,-83.557,-87.402
-0.150,0.299,-0.818,-86.792,-94.116,-73.853
-0.134,0.347,-0.739,-83.252,-101.013,-60.486
-0.123,0.431,-0.694,-65.308,-103.027,-46.143
-0.076,0.428,-0.685,-51.453,-103.455,-48.035
-0.052,0.357,-0.663,-38.025,-104.553,-49.316
-0.054,0.321,-0.652,-15.686,-102.661,-38.696
-0.061,0.324,-0.649,-6.897,-102.356,-33.447
-0.061,0.252,-0.609,0.916,-102.966,-30.212
-0.033,0.186,-0.591,5.432,-103.455,-26.428
0.003,0.142,-0.548,-5.737,-111.145,-0.183
0.047,0.430,-0.325,-18.372,-114.746,22.034
0.032,0.609,-0.272,-23.499,-110.901,34.607
0.010,0.643,-0.288,4.578,-90.027,20.569
-0.012,0.554,-0.353,28.564,-81.787,12.756
-0.045,0.371,-0.530,44.739,-80.017,13.428
-0.042,0.383,-0.538,47.668,-85.205,20.996
-0.024,0.443,-0.474,34.241,-100.525,38.208
0.018,0.526,-0.327,29.602,-103.271,41.992
0.029,0.507,-0.298,27.527,-103.210,43.274
0.033,0.484,-0.294,22.949,-101.318,49.561
0.043,0.495,-0.298,18.188,-103.149,54.932
0.083,0.548,-0.183,14.038,-105.896,59.875
0.104,0.574,-0.119,11.780,-105.225,64.453
0.124,0.608,-0.096,11.719,-94.482,72.937
0.138,0.629,-0.113,13.550,-89.722,75.684
0.133,0.589,-0.110,13.855,-86.792,77.515
0.126,0.547,-0.084,7.629,-83.191,88.318
0.127,0.562,-0.036,6.409,-80.261,98.633
0.159,0.774,0.103,8.057,-75.989,106.934
0.171,0.845,0.154,13.916,-69.153,109.192
0.171,0.822,0.164,24.902,-51.331,101.562
0.146,0.622,0.143,23.010,-44.800,101.379
0.137,0.591,0.153,17.883,-40.283,107.849
0.133,0.663,0.212,2.563,-32.593,131.836
0.128,0.820,0.315,-2.563,-24.292,139.893
0.103,1.208,0.465,-1.587,-11.108,139.954
0.073,1.298,0.463,3.845,5.127,130.615
0.039,1.277,0.391,15.259,36.194,101.135
-0.031,1.155,0.202,13.733,45.227,92.041
-0.063,1.158,0.132,8.728,50.659,88.440
-0.078,1.203,0.102,-5.615,53.284,85.937
Collected 750/750 Samples.
Data dump complete. Waiting for next motion...

