aX,aY,aZ,gX,gY,gZ
-0.438,-0.915,0.452,-114.746,-160.522,190.674
-0.449,-0.769,0.415,-92.590,-132.751,191.772
-0.430,-0.673,0.326,-70.190,-133.423,184.998
-0.407,-0.419,0.707,-47.729,-143.738,173.401
-0.362,-0.340,1.037,-30.640,-146.179,154.663
-0.285,-0.380,1.275,-39.856,-112.122,109.497
-0.123,-0.680,1.377,-62.500,-85.693,93.018
-0.077,-0.814,1.227,-86.182,-58.472,84.351
-0.055,-0.862,1.020,-94.971,-23.376,86.670
-0.046,-0.801,0.856,-75.562,-23.254,90.698
-0.039,-0.463,0.995,-49.072,-27.771,90.088
-0.020,-0.339,1.103,-30.151,-27.893,82.214
0.012,-0.327,1.126,-21.301,-14.526,51.819
0.064,-0.440,1.038,-19.043,-7.263,37.903
0.081,-0.512,0.967,-19.226,-1.465,26.367
0.098,-0.602,0.865,-19.775,6.531,11.597
0.113,-0.688,0.760,-16.174,6.165,10.376
0.126,-0.735,0.653,-10.254,2.869,11.780
0.121,-0.696,0.668,-2.502,-1.465,13.306
0.119,-0.650,0.722,12.146,-5.310,10.498
0.116,-0.659,0.831,7.202,-2.808,6.104
0.121,-0.730,0.786,-5.005,2.808,1.404
0.129,-0.791,0.672,-14.465,13.062,-1.709
0.133,-0.795,0.552,-10.376,11.169,-0.977
-0.613,-0.105,2.426,-0.610,167.603,106.812
-0.668,-0.007,2.080,-26.611,222.778,127.319
-0.706,0.191,1.759,-90.515,296.326,156.250
-0.731,0.701,0.677,-116.150,316.406,158.203
-0.654,0.968,-0.027,-142.761,314.270,146.729
-0.470,1.358,-0.554,-179.321,244.385,84.961
-0.217,1.872,-0.954,-163.147,211.121,35.278
0.440,2.061,-2.942,-123.108,178.345,-22.949
0.762,1.937,-3.961,-79.468,114.502,-68.481
0.874,1.745,-4.000,-30.701,-199.829,-92.957
-0.083,0.557,-2.629,-28.992,-391.296,-69.336
-0.823,-0.453,0.333,-34.485,-519.226,-20.142
-1.318,-0.747,3.318,-20.447,-403.625,152.832
-1.554,0.205,4.000,29.724,-201.416,192.932
-1.496,1.931,3.026,50.354,-45.044,142.944
-1.194,1.308,2.392,-2.319,6.287,42.542
-0.801,0.292,2.350,-135.071,4.517,-56.213
-0.135,-0.387,1.636,-109.070,39.124,-22.827
0.045,0.120,0.747,-50.171,78.674,28.137
0.129,0.681,-0.008,-2.747,82.031,66.895
0.140,0.963,-0.383,-22.278,52.124,54.199
0.034,0.903,-0.226,-43.518,21.667,39.856
-0.031,0.809,-0.073,-50.598,-0.366,32.410
-0.086,0.794,0.033,-24.048,-21.362,41.077
-0.165,0.999,0.124,-4.028,-25.208,48.584
-0.199,1.127,0.122,11.719,-28.503,51.941
-0.226,1.221,0.142,27.893,-39.978,43.396
-0.235,1.268,0.275,29.297,-43.945,35.461
-0.243,1.433,0.538,31.128,-40.161,26.245
-0.240,1.474,0.488,37.476,-31.372,12.878
-0.240,1.453,0.419,40.527,-21.423,-17.151
-0.273,1.366,0.431,39.307,-21.484,-28.748
-0.302,1.341,0.511,41.931,-21.912,-37.964
-0.340,1.355,0.620,56.885,-15.564,-51.575
-0.386,1.396,0.738,67.749,-6.836,-58.228
-0.479,1.603,0.925,77.087,5.615,-66.589
-0.497,1.725,0.967,84.045,20.447,-80.200
-0.484,1.720,1.003,78.674,49.133,-126.221
-0.411,1.345,1.005,66.528,62.866,-149.963
-0.352,1.059,0.962,54.077,75.928,-169.006
-0.292,0.835,0.889,22.400,97.107,-181.580
-0.230,0.704,0.815,4.211,103.455,-181.335
-0.110,0.562,0.574,-13.428,107.178,-180.298
-0.060,0.517,0.421,-27.222,105.713,-178.528
-0.000,0.402,0.339,-32.776,84.106,-172.119
0.153,0.074,0.525,-29.907,71.960,-160.583
0.208,0.027,0.667,-24.719,66.589,-141.357
0.238,0.078,0.700,-4.517,76.599,-97.961
0.255,0.188,0.587,1.160,80.750,-83.130
0.284,0.449,0.203,-3.601,75.928,-76.477
0.313,0.452,0.171,-16.479,61.401,-76.965
0.346,0.407,0.268,-36.072,29.968,-74.341
0.392,0.356,0.545,-33.936,24.414,-66.284
0.391,0.424,0.541,-22.034,27.771,-55.359
0.389,0.526,0.369,20.813,40.405,-40.771
0.397,0.601,0.144,35.034,35.400,-39.673
0.449,0.603,0.001,36.072,23.071,-40.466
0.456,0.533,0.082,27.710,10.681,-41.199
0.467,0.448,0.219,28.992,-4.822,-31.128
0.453,0.478,0.451,32.776,-3.052,-21.545
0.436,0.616,0.387,29.907,3.723,-13.916
0.423,0.706,0.297,-3.662,-0.488,-12.756
0.399,0.730,0.277,-25.391,-12.024,-14.893
0.336,0.656,0.396,-37.170,-21.423,-16.235
0.304,0.660,0.440,-38.879,-25.818,-14.404
0.269,0.730,0.427,-34.912,-26.184,-11.658
0.219,0.796,0.397,-34.485,-28.137,-16.907
0.199,0.777,0.378,-36.133,-31.738,-23.804
0.188,0.699,0.365,-37.781,-42.847,-35.522
0.185,0.606,0.356,-32.532,-47.485,-37.231
0.171,0.493,0.164,-25.269,-52.429,-37.170
0.160,0.460,0.019,-22.827,-60.791,-35.278
0.144,0.482,-0.128,-19.470,-91.675,-26.611
0.119,0.516,-0.463,-9.216,-114.624,-24.231
0.113,0.537,-0.681,2.502,-144.165,-22.583
0.093,0.596,-0.869,24.719,-228.699,-21.240
0.045,0.638,-0.954,36.438,-279.846,-22.644
-0.119,0.522,-0.295,45.654,-327.820,-22.583
-0.141,0.322,0.590,46.936,-358.826,-18.799
-0.074,0.176,1.433,50.293,-316.772,10.681
0.086,0.462,1.484,69.336,-258.484,27.832
0.087,0.762,0.948,82.397,-210.266,34.302
0.039,0.983,0.508,50.171,-195.435,8.057
-0.030,0.989,0.378,25.391,-213.684,-12.024
-0.144,0.431,0.891,10.803,-229.370,-21.606
-0.194,0.189,1.257,9.949,-232.361,-14.771
-0.253,0.115,1.528,31.433,-196.533,28.748
-0.393,0.450,1.520,41.565,-169.373,47.058
-0.452,0.686,1.450,45.959,-147.400,54.138
-0.492,0.865,1.462,35.278,-117.310,35.645
-0.506,0.927,1.490,27.832,-102.600,16.541
-0.482,0.755,1.475,19.531,-88.074,-2.625
-0.459,0.633,1.392,14.893,-74.402,-16.846
-0.432,0.537,1.275,30.029,-55.481,-27.283
-0.370,0.440,1.170,41.321,-51.086,-25.452
-0.344,0.454,1.147,49.561,-47.363,-21.790
-0.321,0.465,1.123,50.842,-40.588,-20.630
-0.297,0.444,1.118,45.776,-37.537,-22.766
-0.257,0.318,1.152,40.955,-33.386,-24.231
-0.246,0.238,1.166,38.086,-27.954,-24.109
-0.238,0.158,1.192,46.814,-14.221,-18.066
-0.237,0.022,1.241,56.641,-5.493,-12.573
-0.251,-0.041,1.229,68.237,4.333,-6.897
-0.264,-0.150,1.253,77.698,23.193,8.972
-0.280,-0.274,1.336,64.209,35.706,27.100
-0.346,-0.469,1.648,39.612,53.711,51.208
-0.398,-0.503,1.646,13.611,79.346,78.613
-0.450,-0.473,1.369,-9.521,128.784,134.338
-0.501,-0.209,0.778,-14.404,132.263,159.729
-0.519,0.095,0.792,-21.545,123.474,179.382
-0.517,0.345,0.941,-19.287,111.816,175.049
-0.499,0.415,1.118,-17.090,118.958,162.598
-0.498,0.319,1.285,-11.230,134.033,155.640
-0.509,0.283,1.193,3.662,153.015,155.884
-0.516,0.323,1.007,11.108,177.307,171.997
-0.494,0.667,0.603,9.155,177.185,177.856
-0.448,0.959,0.414,20.020,169.250,176.636
-0.375,1.203,0.342,38.391,130.920,140.930
-0.295,1.208,0.491,27.100,112.488,111.816
-0.230,0.711,0.854,11.780,104.675,90.027
-0.236,0.557,0.878,-0.244,104.980,83.435
-0.256,0.687,0.771,14.038,108.337,98.633
-0.201,1.178,0.415,35.156,99.243,93.384
-0.134,1.148,0.483,44.678,80.566,76.721
-0.096,0.997,0.652,27.344,48.767,47.119
-0.082,0.824,0.753,18.555,42.786,40.283
-0.077,0.671,0.689,12.268,38.513,37.720
-0.076,0.692,0.679,7.690,32.593,36.438
-0.071,0.725,0.694,4.700,19.165,28.076
-0.052,0.702,0.688,3.479,12.573,20.996
-0.042,0.648,0.739,-0.244,5.188,14.099
-0.036,0.576,0.805,-7.019,-3.479,4.761
-0.034,0.506,0.824,-5.493,-5.066,3.479
-0.039,0.447,0.915,-2.869,-7.507,3.784
-0.051,0.452,1.005,-2.502,-8.301,4.150
-0.064,0.447,1.020,-4.700,0.183,2.930
-0.076,0.414,0.864,-5.188,3.418,2.319
-0.071,0.405,0.833,-2.563,2.380,2.197
-0.066,0.396,0.885,7.812,-4.089,2.075
-0.066,0.384,0.943,9.888,-3.662,2.319
-0.059,0.378,0.929,8.484,-2.380,2.625
-0.043,0.393,0.923,5.005,-1.892,2.869
-0.024,0.399,0.926,-0.916,-1.282,0.305
0.004,0.353,0.924,-2.625,-0.671,-1.465
0.006,0.326,0.923,-2.319,0.000,-2.380
0.001,0.325,0.913,-0.061,0.671,-1.160
-0.006,0.348,0.894,-3.174,-0.366,-0.732
-0.017,0.379,0.859,-7.507,-2.380,-0.916
-0.015,0.384,0.871,-10.437,-4.761,-1.282
-0.010,0.377,0.901,-10.376,-6.836,-1.587
-0.090,-0.163,1.588,-34.668,109.863,109.070
-0.097,0.404,1.208,-33.997,142.883,115.601
0.005,0.872,0.507,-0.977,186.340,40.771
0.536,1.035,-1.793,19.470,169.312,-14.343
0.696,1.025,-2.711,40.771,98.816,-57.129
0.658,0.923,-2.592,93.018,-184.448,-111.023
0.427,0.620,-1.570,121.399,-305.420,-120.178
-0.281,-0.782,1.176,132.812,-370.728,-111.633
-0.559,-1.398,2.600,116.028,-379.150,-80.078
-0.735,-1.401,3.616,61.829,-229.248,12.268
-0.807,-0.517,3.274,37.354,-113.403,26.306
-0.736,-0.493,2.498,2.808,-19.775,14.526
-0.620,-0.681,1.817,-27.161,53.772,-3.174
-0.476,-0.833,1.335,-2.502,49.866,9.094
-0.189,-0.654,0.972,26.184,35.767,28.015
-0.089,-0.436,0.937,40.405,22.461,43.457
-0.011,-0.262,0.881,26.184,10.986,49.133
0.063,0.016,0.794,13.489,7.324,44.556
0.061,0.095,0.766,0.366,3.723,36.377
0.046,0.091,0.722,-20.386,-4.517,13.916
0.028,0.021,0.659,-20.752,-12.085,5.920
-0.010,-0.129,0.681,-15.381,-22.949,2.686
-0.033,-0.155,0.796,-7.080,-34.302,3.418
-0.059,-0.150,0.958,8.606,-46.570,8.911
-0.108,-0.079,1.322,10.559,-44.434,10.559
-0.128,-0.035,1.459,9.216,-36.133,10.315
-0.146,-0.012,1.539,2.563,-7.507,4.456
-0.159,-0.041,1.599,-2.258,8.911,1.526
-0.177,-0.140,1.751,-4.944,26.733,1.526
-0.180,-0.168,1.807,-3.662,46.875,3.540
-0.171,-0.263,1.846,-4.639,91.248,10.681
-0.165,-0.494,1.956,-11.414,114.014,21.545
-0.185,-0.434,1.945,-17.944,138.794,38.208
-0.206,-0.248,1.831,-30.029,188.416,61.035
-0.213,-0.017,1.637,-41.992,207.764,53.833
-0.126,0.165,1.066,-59.753,220.642,33.264
-0.039,-0.043,0.870,-80.627,222.961,9.094
0.043,-0.354,0.837,-93.567,205.322,-2.808
0.159,-0.460,0.961,-75.623,198.608,15.198
0.198,-0.155,0.866,-48.950,197.937,34.912
0.239,0.153,0.677,-29.602,192.444,33.936
0.288,0.307,0.490,-43.274,179.993,14.771
0.378,0.190,0.181,-55.176,161.560,-5.188
0.424,-0.025,0.125,-59.753,137.878,-20.264
0.417,-0.178,0.162,-35.889,91.797,-18.921
0.385,0.092,0.061,-4.639,78.003,-10.254
0.445,0.278,-0.010,23.560,62.683,-9.521
0.508,0.306,0.004,28.137,17.517,-27.649
0.516,0.052,0.181,1.526,-6.470,-35.461
0.425,-0.203,0.654,-7.690,-15.564,-28.015
0.409,0.014,0.645,-0.854,-9.216,-17.273
0.415,0.084,0.667,-21.057,-3.235,-27.039
0.409,-0.056,0.684,-37.781,-6.592,-34.058
0.389,-0.158,0.750,-47.485,-12.512,-37.720
0.365,-0.216,0.817,-36.987,-15.686,-32.471
0.352,-0.260,0.879,-25.269,-12.878,-28.259
0.356,-0.304,1.014,-15.259,-9.094,-23.743
0.357,-0.260,1.041,-8.667,-4.761,-19.165
0.354,-0.203,1.025,-6.287,4.150,-15.991
0.357,-0.213,0.961,-9.216,6.958,-17.151
0.367,-0.217,0.975,-12.573,8.423,-17.273
0.382,-0.212,0.972,-8.789,13.916,-15.137
0.398,-0.188,0.933,-4.272,16.357,-13.062
0.409,-0.059,0.873,-0.610,17.578,-12.329
0.409,-0.029,0.845,2.563,18.616,-14.343
0.408,-0.029,0.809,3.418,19.958,-20.935
0.394,-0.004,0.688,1.770,19.409,-23.315
0.384,0.026,0.621,-0.183,17.395,-26.001
0.375,0.061,0.557,-3.662,9.155,-34.729
0.364,0.122,0.501,-6.714,3.052,-41.199
