aX,aY,aZ,gX,gY,gZ
0.026,0.901,-0.282,-2.380,-5.493,-2.747
0.030,0.907,-0.268,-4.028,-4.822,-0.183
0.029,0.917,-0.276,-2.747,-3.662,0.305
0.031,0.894,-0.284,-1.404,-3.174,0.488
0.034,0.861,-0.291,-3.235,-4.944,3.296
0.039,0.837,-0.283,-6.531,-6.592,6.226
0.050,0.849,-0.223,-9.460,-7.080,9.094
0.053,0.854,-0.207,-10.010,-5.737,10.803
0.054,0.839,-0.211,-4.761,-0.854,11.963
0.047,0.765,-0.242,-2.197,0.793,13.977
0.042,0.746,-0.254,-1.465,1.709,18.127
0.034,0.751,-0.271,-3.784,1.953,28.320
0.025,0.769,-0.290,-5.188,1.160,32.104
0.014,0.829,-0.275,-6.836,-0.244,35.034
0.010,0.864,-0.257,-7.812,-0.977,36.682
0.006,0.865,-0.242,-5.554,-0.366,34.058
0.011,0.751,-0.199,-3.723,-0.122,32.654
0.016,0.688,-0.181,-3.906,0.549,33.569
0.014,0.660,-0.165,-12.146,2.991,43.213
0.006,0.673,-0.143,-15.869,5.798,49.255
-0.037,0.812,-0.142,-15.625,10.376,54.565
-0.057,0.902,-0.153,-10.437,15.625,57.129
-0.073,0.942,-0.165,6.470,24.597,49.561
-0.088,0.847,-0.183,11.414,26.794,44.189
-0.095,0.785,-0.172,10.620,27.344,41.992
-0.106,0.751,-0.166,-1.831,28.015,48.218
-0.123,0.758,-0.164,-7.202,28.870,53.772
-0.175,0.872,-0.151,-8.972,30.579,58.044
-0.197,0.915,-0.161,-7.324,33.325,59.509
-0.212,0.934,-0.180,-3.296,38.513,57.068
-0.236,0.964,-0.193,-4.761,39.673,55.176
-0.258,0.979,-0.212,-6.836,41.077,53.284
-0.278,1.020,-0.224,-8.301,43.030,50.903
-0.290,1.069,-0.217,-6.470,44.006,47.058
-0.291,1.045,-0.192,-3.906,45.166,41.870
-0.289,1.017,-0.172,-2.625,46.326,37.903
-0.292,1.014,-0.156,-4.272,49.805,34.729
-0.320,1.047,-0.148,-5.798,52.063,33.142
-0.338,1.052,-0.157,-7.263,54.443,30.823
-0.357,1.054,-0.174,-11.230,59.631,26.794
-0.377,1.074,-0.190,-14.404,61.707,25.757
-0.419,1.165,-0.210,-16.724,63.477,24.048
-0.432,1.201,-0.222,-16.907,65.063,20.752
-0.440,1.222,-0.235,-14.221,67.200,9.583
-0.451,1.207,-0.250,-15.503,67.383,2.625
-0.454,1.177,-0.260,-18.372,67.505,-3.723
-0.460,1.149,-0.276,-21.912,68.542,-11.353
-0.467,1.141,-0.300,-22.522,68.787,-13.000
-0.457,1.184,-0.326,-22.827,67.932,-15.747
-0.445,1.174,-0.325,-23.743,66.467,-21.179
-0.437,1.126,-0.326,-27.466,64.087,-33.325
-0.430,1.033,-0.329,-28.809,63.354,-35.828
-0.427,1.018,-0.328,-29.236,62.988,-36.316
-0.423,1.010,-0.332,-26.245,63.293,-37.537
-0.413,1.004,-0.333,-24.536,63.293,-39.490
-0.394,0.973,-0.332,-23.804,63.599,-41.748
-0.394,0.961,-0.345,-23.682,64.148,-43.335
-0.397,0.961,-0.371,-23.865,63.538,-45.349
-0.396,0.946,-0.409,-24.414,61.157,-46.997
-0.390,0.936,-0.414,-25.024,58.411,-48.279
-0.385,0.935,-0.424,-26.184,54.016,-48.279
-0.382,0.952,-0.437,-27.832,51.453,-48.523
-0.373,0.969,-0.464,-29.297,48.340,-50.232
-0.365,0.953,-0.479,-31.250,44.861,-52.490
-0.357,0.933,-0.497,-38.696,36.743,-54.810
-0.342,0.934,-0.504,-43.457,32.043,-54.504
-0.336,0.949,-0.509,-45.776,28.320,-54.565
-0.333,0.958,-0.510,-42.053,22.827,-57.800
-0.327,0.946,-0.517,-38.513,20.203,-60.303
-0.304,0.874,-0.556,-35.950,16.907,-61.951
-0.290,0.845,-0.568,-34.668,12.878,-62.256
-0.276,0.832,-0.571,-35.217,3.723,-59.937
-0.251,0.850,-0.526,-35.217,-0.305,-58.838
-0.241,0.842,-0.522,-33.020,-2.319,-58.960
-0.230,0.829,-0.536,-27.893,-5.188,-59.326
-0.225,0.818,-0.564,-25.635,-7.935,-59.570
-0.198,0.751,-0.598,-25.085,-12.329,-59.082
-0.182,0.749,-0.580,-25.818,-17.334,-56.091
-0.165,0.732,-0.569,-22.583,-21.973,-51.270
-0.149,0.759,-0.554,-22.949,-24.841,-46.570
-0.141,0.798,-0.527,-23.010,-28.320,-43.762
-0.135,0.804,-0.514,-19.226,-31.677,-46.448
-0.128,0.783,-0.518,-17.273,-32.959,-47.119
-0.109,0.743,-0.521,-17.029,-34.973,-45.593
-0.103,0.771,-0.494,-18.188,-37.415,-42.603
-0.095,0.810,-0.468,-16.541,-39.001,-42.297
-0.080,0.792,-0.483,-13.611,-38.147,-46.143
-0.076,0.768,-0.518,-10.986,-37.231,-49.316
-0.077,0.754,-0.559,-6.958,-38.635,-49.866
-0.077,0.749,-0.595,-4.944,-42.114,-47.241
-0.054,0.771,-0.584,-4.639,-47.363,-43.640
-0.039,0.776,-0.579,-5.859,-52.490,-41.626
-0.026,0.757,-0.608,-8.728,-62.256,-42.175
-0.020,0.747,-0.574,-13.062,-68.176,-40.527
-0.009,0.790,-0.509,-15.991,-72.693,-37.720
0.011,0.825,-0.450,-7.629,-73.608,-38.086
0.036,0.815,-0.416,-0.366,-70.862,-40.894
0.080,0.706,-0.387,4.700,-67.932,-41.992
0.098,0.648,-0.366,8.118,-65.430,-39.673
0.116,0.604,-0.350,12.024,-61.218,-25.146
0.155,0.605,-0.284,9.827,-60.059,-15.076
0.167,0.637,-0.244,7.629,-57.983,-5.859
0.175,0.683,-0.208,11.719,-49.011,6.165
0.182,0.739,-0.173,14.099,-43.945,8.667
0.192,0.832,-0.148,15.686,-38.452,9.216
0.191,0.843,-0.177,17.700,-32.532,8.240
0.187,0.830,-0.223,20.386,-24.231,3.662
0.183,0.777,-0.327,18.066,-23.682,2.258
0.183,0.747,-0.346,11.963,-25.513,3.113
0.179,0.726,-0.347,-0.366,-29.236,13.306
0.178,0.723,-0.346,-2.747,-30.090,20.203
0.185,0.733,-0.303,-2.930,-31.372,24.841
0.190,0.684,-0.273,-0.183,-31.677,26.123
0.190,0.595,-0.268,12.756,-25.757,28.992
0.165,0.485,-0.360,18.616,-22.156,37.598
0.155,0.526,-0.393,20.691,-21.912,51.086
0.153,0.599,-0.367,9.399,-30.701,73.608
0.155,0.668,-0.301,3.113,-31.738,78.003
0.136,0.763,-0.247,1.892,-28.015,79.529
0.118,0.798,-0.254,5.737,-22.888,79.407
0.104,0.807,-0.240,18.860,-16.785,71.594
0.077,0.725,-0.203,23.560,-14.221,67.261
0.064,0.724,-0.180,26.489,-12.085,68.115
0.059,0.778,-0.142,32.959,-7.874,75.745
0.040,0.869,-0.052,35.156,-4.761,75.012
0.024,0.894,0.014,36.011,-1.770,72.510
0.005,0.937,0.069,36.865,2.258,70.435
-0.013,0.995,0.079,45.776,19.226,66.223
-0.066,1.072,0.001,47.363,26.978,62.500
-0.096,1.106,-0.048,46.814,31.921,59.082
-0.112,1.135,-0.078,47.791,33.630,51.880
-0.113,1.159,-0.047,40.710,31.250,47.241
-0.119,1.170,-0.041,30.090,30.090,43.152
-0.136,1.179,-0.078,22.034,31.616,39.368
-0.161,1.186,-0.169,19.348,37.231,32.776
-0.186,1.254,-0.363,20.203,35.583,31.616
-0.177,1.322,-0.393,16.785,29.358,30.579
-0.159,1.382,-0.376,1.953,13.672,17.944
-0.117,1.425,-0.301,-4.822,9.094,6.287
-0.102,1.421,-0.278,-7.202,7.935,-6.287
-0.102,1.376,-0.292,4.517,13.123,-32.104
-0.109,1.272,-0.361,13.977,14.587,-41.504
-0.096,1.055,-0.467,16.479,10.071,-43.457
-0.078,1.052,-0.425,7.019,1.221,-37.598
-0.067,1.118,-0.382,-20.752,-10.071,-24.719
-0.043,1.191,-0.308,-25.879,-12.329,-27.527
-0.037,1.135,-0.268,-24.414,-13.306,-35.156
-0.020,1.053,-0.242,-12.207,-13.123,-45.471
-0.004,0.992,-0.221,-8.789,-11.047,-45.105
0.000,0.935,-0.277,-8.484,-8.789,-42.664
-0.006,0.922,-0.299,-10.864,-9.521,-39.490
-0.009,0.897,-0.295,-12.817,-14.221,-33.691
-0.007,0.871,-0.287,-13.611,-14.648,-29.419
-0.008,0.910,-0.289,-17.578,-15.198,-24.170
-0.007,0.958,-0.271,-23.254,-18.616,-20.203
-0.005,0.972,-0.246,-19.409,-18.860,-22.827
0.001,0.866,-0.238,-15.137,-18.311,-25.208
0.012,0.820,-0.227,-13.977,-18.250,-24.353
0.026,0.807,-0.204,-16.541,-17.151,-16.357
0.042,0.806,-0.200,-15.686,-14.221,-13.184
0.041,0.801,-0.226,-13.489,-11.169,-10.437
0.041,0.795,-0.251,-10.864,-9.216,-4.028
0.047,0.794,-0.254,-12.024,-10.498,-0.610
0.065,0.822,-0.194,-14.282,-10.986,1.526
0.062,0.816,-0.199,-13.855,-8.911,1.892
0.058,0.786,-0.224,-7.324,-3.845,2.808
0.053,0.789,-0.215,-6.958,-2.991,6.165
0.045,0.849,-0.221,-6.836,-1.038,9.827
0.037,0.905,-0.247,-3.540,2.869,9.033
0.034,0.934,-0.265,-1.892,2.747,5.615
0.036,0.919,-0.283,0.000,2.747,2.258
0.033,0.891,-0.304,1.648,2.930,-0.183
0.030,0.879,-0.310,0.549,-0.122,0.916
0.031,0.916,-0.288,0.854,-0.854,3.052
0.030,0.933,-0.293,2.686,-0.061,4.333
0.026,0.951,-0.308,4.272,1.343,4.517
0.021,0.974,-0.325,4.272,1.099,3.235
0.013,1.008,-0.362,4.639,0.305,1.221
0.013,1.020,-0.373,5.127,-1.343,-0.977
0.015,1.017,-0.382,7.935,-4.944,-6.287
0.021,0.954,-0.402,6.836,-7.751,-7.935
0.020,0.926,-0.394,2.991,-11.230,-7.812
0.017,0.911,-0.404,-2.014,-15.320,-3.174
0.013,0.912,-0.425,-3.052,-18.066,-0.366
0.008,0.937,-0.442,-3.235,-21.484,1.282
0.013,0.928,-0.434,-1.282,-24.841,1.221
0.021,0.892,-0.429,3.418,-30.212,-1.160
0.032,0.771,-0.481,4.517,-33.203,-1.038
0.036,0.702,-0.515,2.258,-38.147,0.916
0.037,0.642,-0.542,-8.911,-52.673,11.597
0.037,0.593,-0.554,-13.367,-61.462,19.836
0.011,0.499,-0.509,-17.334,-71.228,29.419
0.011,0.470,-0.448,-19.104,-80.811,40.222
0.025,0.477,-0.341,-23.987,-94.299,63.599
0.022,0.598,-0.167,-26.367,-94.482,73.669
0.006,0.663,-0.164,-23.071,-91.003,79.956
-0.016,0.688,-0.182,-7.690,-82.275,80.933
-0.033,0.677,-0.189,0.122,-78.613,81.116
-0.054,0.673,-0.147,5.005,-75.684,83.862
-0.069,0.700,-0.118,6.836,-72.327,87.769
-0.082,0.705,-0.103,9.705,-63.049,92.285
-0.103,0.666,-0.028,8.362,-60.669,95.764
-0.111,0.710,0.070,2.930,-58.594,102.478
-0.131,0.784,0.154,-6.958,-39.124,112.427
-0.168,0.823,0.178,-5.432,-24.536,112.305
-0.255,0.783,0.128,-3.845,-14.038,112.854
-0.280,0.797,0.152,-5.005,-8.484,116.394
-0.295,0.846,0.214,-8.484,5.188,124.329
-0.360,0.969,0.272,-4.700,17.822,125.732
-0.399,1.034,0.242,0.854,31.555,124.512
-0.443,1.043,0.162,2.319,52.551,112.915
-0.470,1.032,0.070,-2.014,54.626,108.093
-0.471,1.095,0.052,-10.132,53.467,102.173
-0.479,1.090,0.053,-17.639,54.565,93.689
-0.489,1.088,0.054,-24.719,62.927,80.261
-0.529,1.151,0.022,-26.306,68.726,75.012
-0.541,1.183,-0.022,-24.780,74.280,68.542
-0.542,1.198,-0.053,-23.682,80.933,50.354
-0.545,1.184,-0.074,-27.588,82.764,40.039
-0.578,1.097,-0.099,-33.325,83.923,31.372
-0.599,1.068,-0.101,-39.124,84.961,25.513
-0.625,1.075,-0.108,-46.387,89.844,20.081
-0.672,1.213,-0.125,-47.852,94.238,17.273
-0.691,1.261,-0.173,-45.715,100.281,11.047
-0.698,1.254,-0.239,-33.203,108.032,-8.179
-0.697,1.219,-0.265,-31.067,108.215,-16.174
-0.708,1.160,-0.256,-32.715,109.619,-21.606
-0.718,1.169,-0.280,-34.973,112.610,-24.475
-0.724,1.184,-0.317,-31.433,117.676,-29.846
-0.724,1.178,-0.401,-27.527,118.469,-34.607
-0.728,1.156,-0.464,-25.024,118.652,-40.588
-0.734,1.150,-0.529,-26.001,112.671,-51.575
-0.743,1.185,-0.561,-28.809,105.896,-57.739
-0.748,1.214,-0.577,-30.151,98.450,-66.528
-0.732,1.159,-0.594,-29.846,90.759,-76.172
-0.700,1.082,-0.599,-31.677,72.815,-89.966
-0.466,-0.142,-4.000,304.932,230.591,4.456
-1.133,-0.345,-4.000,145.691,55.054,63.110
-1.805,0.260,-3.999,-346.313,-525.696,253.113
-2.304,2.865,-1.562,-506.165,-745.239,312.073
-2.081,3.445,0.040,-534.058,-824.585,284.668
-1.724,3.238,1.180,-359.375,-717.468,77.698
-1.301,2.676,1.870,-267.517,-621.033,-12.146
-0.537,1.315,2.442,-210.449,-508.362,-67.505
-0.312,0.838,2.253,-171.692,-380.066,-77.820
-0.170,0.768,1.900,-66.650,-159.485,11.963
-0.054,1.595,1.433,-6.897,-83.923,54.382
-0.021,1.841,1.148,47.302,-22.156,57.434
-0.003,1.741,0.824,114.868,52.795,-7.751
0.015,1.471,0.566,120.056,65.674,-27.710
0.099,1.180,0.437,109.985,69.641,-30.701
0.146,1.180,0.480,93.994,72.937,-26.428
0.185,1.187,0.476,74.890,95.520,-22.278
0.243,1.125,0.310,71.838,109.863,-22.583
0.241,1.054,0.197,64.453,121.887,-22.278
0.215,1.003,0.078,39.551,138.367,-13.550
0.189,1.017,-0.035,38.208,144.714,-7.446
0.173,1.129,-0.306,43.396,149.048,-4.578
0.170,1.153,-0.470,45.715,148.132,-5.737
0.163,1.143,-0.572,15.198,114.868,-16.235
0.148,1.112,-0.461,-7.141,93.140,-20.874
0.143,1.114,-0.420,-11.230,81.299,-24.048
0.146,1.116,-0.409,6.348,69.458,-30.457
0.156,1.103,-0.373,4.272,61.523,-35.095
0.162,0.967,-0.356,1.709,57.434,-38.330
0.165,0.894,-0.433,0.793,55.481,-36.743
0.172,0.865,-0.480,-21.606,38.940,-20.264
0.191,0.930,-0.387,-40.161,27.039,-12.024
0.200,0.971,-0.295,-54.016,17.822,-7.568
0.206,0.996,-0.220,-56.885,13.000,-9.033
0.212,0.995,-0.179,-48.218,15.076,-13.123
0.232,0.892,-0.174,-38.330,17.822,-17.395
0.234,0.811,-0.198,-31.494,20.813,-19.714
0.228,0.750,-0.249,-24.353,28.076,-13.367
0.210,0.752,-0.380,-25.513,29.480,-7.812
0.187,0.760,-0.442,-27.344,28.992,-4.150
0.157,0.754,-0.503,-28.687,21.667,0.366
0.102,0.761,-0.559,-31.860,14.221,3.723
0.096,0.818,-0.522,-36.316,5.188,8.301
0.099,0.895,-0.447,-39.917,-3.418,12.024
0.104,0.952,-0.391,-36.194,-12.878,9.094
0.101,0.999,-0.381,-29.175,-17.212,3.662
0.121,1.003,-0.329,-20.264,-22.217,-2.930
0.144,0.943,-0.285,3.601,-18.311,-16.296
0.138,0.875,-0.373,6.592,-13.367,-13.306
0.134,0.925,-0.441,5.310,-13.306,-8.728
0.129,0.956,-0.479,12.939,-25.452,-12.390
0.124,0.961,-0.467,17.090,-31.982,-17.639
0.139,0.949,-0.408,21.545,-36.011,-21.484
0.145,0.977,-0.389,26.733,-39.612,-24.475
0.150,0.984,-0.367,23.071,-50.476,-38.879
0.171,0.891,-0.363,20.996,-54.199,-46.265
0.182,0.835,-0.416,19.653,-56.946,-49.744
0.194,0.806,-0.446,13.306,-70.374,-46.143
0.207,0.793,-0.403,3.906,-77.820,-42.847
0.248,0.780,-0.291,-4.395,-80.078,-38.879
0.256,0.786,-0.301,-8.179,-78.979,-35.095
0.256,0.779,-0.317,-1.038,-82.336,-33.997
0.281,0.698,-0.260,-0.061,-85.205,-33.203
0.296,0.684,-0.219,-4.883,-84.717,-28.320
0.306,0.714,-0.197,-12.939,-75.256,-12.024
0.309,0.770,-0.204,-12.024,-71.228,-6.836
0.309,0.831,-0.207,-10.925,-69.885,-5.554
0.311,0.810,-0.191,-10.742,-69.397,-7.141
0.308,0.764,-0.179,-12.817,-66.833,-5.493
0.316,0.733,-0.158,-13.794,-65.430,0.244
0.324,0.726,-0.164,-14.832,-63.965,5.981
0.331,0.716,-0.159,-24.048,-64.270,16.541
0.339,0.726,-0.119,-30.579,-65.063,21.484
0.345,0.772,-0.056,-33.875,-63.171,24.841
0.340,0.767,-0.082,-33.691,-59.509,26.428
0.331,0.739,-0.114,-32.471,-55.542,29.846
0.312,0.716,-0.159,-29.297,-54.016,34.485
0.294,0.736,-0.182,-26.001,-52.246,40.588
0.274,0.747,-0.190,-31.738,-56.030,52.124
0.263,0.742,-0.161,-39.368,-60.913,57.678
0.268,0.778,-0.071,-45.471,-63.965,63.477
0.262,0.804,-0.082,-45.654,-64.087,67.627
0.249,0.812,-0.106,-33.325,-63.354,70.984
0.235,0.831,-0.061,-30.273,-63.354,71.045
0.220,0.793,-0.048,-28.503,-62.317,70.251
0.206,0.726,-0.039,-31.677,-59.692,77.576
0.204,0.677,-0.011,-35.767,-57.129,86.243
0.200,0.664,0.048,-35.583,-52.734,94.055
0.191,0.674,0.073,-30.273,-46.570,99.792
0.171,0.697,0.075,-11.475,-29.724,109.253
0.106,0.740,-0.042,-5.493,-22.888,113.708
0.083,0.744,-0.056,-5.066,-20.996,117.615
0.063,0.768,-0.011,-15.625,-20.081,128.296
0.041,0.827,0.025,-16.357,-14.587,132.324
-0.016,0.877,-0.019,-12.085,-9.338,133.240
-0.025,0.861,-0.019,-7.202,-8.606,133.179
-0.008,0.861,0.043,-12.512,-15.808,132.874
0.007,0.908,0.219,-23.132,-14.465,129.883
-0.029,0.935,0.242,-30.029,-6.592,125.916
-0.078,0.958,0.207,-21.667,16.968,119.202
-0.121,0.972,0.136,-10.925,24.109,116.577
-0.160,0.993,0.095,-3.235,27.344,113.403
-0.179,1.006,0.113,-1.221,30.823,110.046
-0.207,1.044,0.107,-4.517,43.945,107.422
-0.254,1.156,0.072,-4.150,49.255,104.492
-0.255,1.178,0.085,-2.136,51.880,97.534
-0.252,1.150,0.117,-6.958,54.321,75.928
-0.263,1.080,0.127,-12.573,58.838,69.336
-0.322,0.996,0.031,-15.991,64.575,69.763
-0.336,1.057,0.004,-17.212,68.909,74.463
-0.338,1.145,0.003,-17.944,73.486,74.829
-0.319,1.203,0.063,-20.020,75.623,66.223
-0.329,1.144,0.049,-24.780,80.566,55.542
-0.364,1.098,-0.014,-34.302,94.360,46.875
-0.398,1.125,-0.070,-34.973,96.802,46.631
-0.417,1.254,-0.043,-34.668,96.802,41.870
-0.425,1.229,-0.014,-35.706,97.534,31.616
-0.442,1.182,-0.026,-42.542,105.225,14.893
-0.477,1.217,-0.084,-45.715,109.192,12.390
-0.500,1.275,-0.120,-46.082,112.732,9.888
-0.526,1.339,-0.149,-39.734,114.746,-3.906
-0.523,1.390,-0.138,-38.574,111.206,-19.958
-0.489,1.232,-0.012,-41.931,108.643,-38.147
-0.508,1.110,-0.035,-47.119,111.572,-50.049
-0.531,1.083,-0.110,-54.077,123.047,-48.218
-0.550,1.252,-0.248,-56.213,124.939,-46.936
-0.544,1.331,-0.300,-57.678,124.023,-53.162
-0.545,1.356,-0.371,-52.490,113.586,-87.219
-0.566,1.337,-0.452,-44.006,106.018,-107.605
-0.603,1.234,-0.595,-35.828,99.426,-125.977
-0.571,1.100,-0.570,-52.734,92.224,-138.184
-0.557,1.031,-0.526,-111.206,93.262,-124.756
-0.591,1.060,-0.752,-96.924,93.018,-115.417
-0.583,1.039,-0.847,-70.129,79.468,-111.450
-0.566,0.999,-0.844,-47.485,36.133,-109.741
-0.540,0.966,-0.793,-41.687,20.569,-110.962
-0.450,0.895,-0.656,-39.368,9.644,-114.929
-0.410,0.826,-0.608,-37.720,5.188,-118.469
-0.379,0.774,-0.602,-24.963,7.996,-115.723
-0.344,0.699,-0.625,-15.137,8.972,-113.220
-0.341,0.646,-0.654,-3.296,9.399,-111.633
-0.341,0.604,-0.708,8.545,0.488,-106.201
-0.324,0.579,-0.742,0.305,-10.803,-98.022
-0.256,0.659,-0.612,-13.672,-20.691,-84.534
-0.224,0.771,-0.535,-22.522,-26.245,-71.045
-0.203,0.862,-0.485,-25.574,-28.992,-64.148
-0.202,0.895,-0.517,-25.818,-29.175,-68.665
-0.198,0.846,-0.526,-25.635,-32.166,-72.876
-0.136,0.832,-0.459,-17.334,-47.302,-74.951
-0.073,0.805,-0.353,-2.441,-48.645,-78.308
-0.015,0.607,-0.257,3.357,-46.448,-70.190
0.011,0.724,-0.262,-0.366,-44.067,-50.110
0.034,0.879,-0.310,-12.573,-43.274,-30.029
0.053,0.936,-0.283,-24.963,-47.974,-32.959
0.064,0.934,-0.227,-30.701,-49.683,-35.400
0.067,0.944,-0.228,-10.010,-36.743,-39.978
0.068,0.926,-0.279,1.282,-31.189,-42.908
0.085,0.863,-0.338,4.089,-29.907,-42.664
0.092,0.878,-0.320,0.122,-30.945,-39.551
0.097,0.907,-0.313,-5.981,-30.334,-34.546
0.097,0.954,-0.395,-2.686,-28.687,-34.180
0.074,0.971,-0.438,0.854,-29.480,-34.363
0.057,0.983,-0.470,5.676,-38.757,-36.560
0.061,0.975,-0.467,7.385,-44.617,-38.696
0.105,0.921,-0.400,9.888,-46.326,-40.222
0.108,0.862,-0.422,10.193,-45.410,-40.039
0.097,0.873,-0.419,-10.437,-53.284,-28.076
0.109,1.002,-0.380,-15.808,-57.861,-25.635
0.125,0.995,-0.371,-14.771,-61.584,-28.809
0.135,0.946,-0.340,-10.925,-69.885,-38.269
0.142,0.883,-0.306,-9.827,-71.045,-40.283
0.157,0.794,-0.285,-11.536,-71.716,-39.551
0.181,0.791,-0.240,-16.541,-73.853,-37.415
0.210,0.779,-0.174,-17.273,-75.439,-37.781
0.260,0.681,-0.082,-13.672,-72.266,-38.147
0.284,0.654,-0.064,-11.414,-67.993,-35.767
0.310,0.650,-0.050,-15.015,-60.181,-27.527
0.336,0.658,-0.022,-16.785,-56.213,-24.475
0.388,0.650,0.048,-15.259,-50.598,-22.766
0.410,0.629,0.042,-9.705,-43.091,-21.484
0.425,0.608,0.014,1.221,-30.212,-16.052
0.454,0.608,0.003,0.916,-26.733,-11.597
0.465,0.615,0.038,-1.099,-23.865,-7.263
0.471,0.618,0.062,1.770,-13.123,0.061
0.471,0.615,0.056,5.920,-6.287,4.089
0.448,0.636,-0.020,7.935,-0.488,8.911
0.436,0.670,-0.066,6.714,4.211,13.733
0.424,0.727,-0.120,-3.784,10.620,22.217
0.402,0.890,-0.221,-8.667,9.155,24.536
0.404,0.953,-0.221,-10.010,4.944,23.193
0.403,0.945,-0.207,-6.592,0.549,10.315
0.397,0.875,-0.210,-7.446,1.343,7.019
0.388,0.823,-0.211,-11.292,1.831,9.033
0.388,0.878,-0.213,-14.221,2.991,13.062
0.387,0.934,-0.233,-6.287,7.446,14.587
0.388,0.972,-0.266,0.793,7.446,12.024
0.393,0.954,-0.273,6.226,6.226,8.240
0.397,0.912,-0.265,6.042,3.906,1.221
0.396,0.876,-0.264,2.502,4.456,1.099
0.384,0.895,-0.287,-0.122,4.578,2.258
0.377,0.900,-0.289,-0.916,3.906,2.258
0.373,0.885,-0.282,2.991,2.136,-0.061
0.369,0.839,-0.262,4.456,1.831,-0.671
0.369,0.826,-0.264,3.906,2.014,-0.427
0.371,0.828,-0.257,1.221,1.038,1.038
0.370,0.821,-0.238,1.343,0.916,0.854
0.360,0.771,-0.225,2.808,1.404,1.038
0.353,0.743,-0.223,4.517,1.648,2.075
0.346,0.708,-0.228,6.775,2.625,6.592
0.343,0.700,-0.231,4.578,3.052,11.353
0.344,0.761,-0.227,1.160,3.723,16.846
0.344,0.834,-0.229,2.014,6.897,21.179
0.340,0.883,-0.249,7.141,8.972,19.958
0.330,0.902,-0.308,12.634,9.827,18.433
0.328,0.905,-0.315,14.648,8.789,17.517
0.325,0.917,-0.311,9.827,5.188,17.456
0.323,0.977,-0.292,7.385,4.272,17.517
0.320,1.009,-0.290,6.165,3.906,16.846
0.317,1.035,-0.300,8.118,2.930,12.146
0.316,1.054,-0.300,8.728,0.854,7.996
0.313,1.015,-0.261,8.423,-1.038,3.235
0.314,0.977,-0.258,7.263,-1.465,0.061
0.318,0.970,-0.263,4.089,-1.648,0.549
0.320,0.990,-0.227,2.380,-2.563,0.000
0.317,0.975,-0.220,1.953,-2.625,-1.953
0.313,0.951,-0.218,2.686,-2.075,-5.493
0.312,0.919,-0.214,2.441,-1.648,-5.737
0.315,0.886,-0.225,1.221,-1.038,-4.517
0.318,0.897,-0.221,-1.465,-0.977,-2.625
0.322,0.911,-0.205,-5.005,-1.221,-1.404
0.322,0.906,-0.197,-3.662,0.305,-2.197
0.319,0.887,-0.212,-1.587,2.136,-3.052
0.318,0.876,-0.218,-1.038,3.845,-2.319
0.320,0.885,-0.246,-0.488,4.822,-1.404
0.321,0.891,-0.259,-0.122,5.310,-0.793
0.322,0.895,-0.264,-0.671,5.066,-0.549
0.323,0.897,-0.265,-2.319,4.517,-1.038
0.316,0.893,-0.280,-2.319,4.150,-1.770
0.315,0.884,-0.283,-2.014,3.235,-2.319
0.316,0.876,-0.280,-2.136,1.160,-2.136
0.318,0.869,-0.269,-2.197,0.549,-1.526
0.319,0.877,-0.258,-1.770,0.183,-0.854
0.316,0.883,-0.247,-1.038,0.366,-0.916
0.310,0.878,-0.247,-0.244,0.793,-1.038
0.300,0.870,-0.252,-0.427,0.671,-0.488
0.300,0.886,-0.252,-1.892,0.366,0.488
0.302,0.914,-0.248,-4.395,-0.183,0.610
0.307,0.924,-0.224,-3.662,-0.305,-1.343
0.307,0.887,-0.224,-1.465,0.244,-3.540
0.308,0.853,-0.230,-0.061,1.221,-3.723
0.312,0.842,-0.226,-2.502,0.977,-2.197
0.320,0.876,-0.203,-4.639,1.526,-1.038
0.319,0.888,-0.203,-4.761,2.808,-0.977
0.318,0.879,-0.200,-2.441,5.188,-2.808
0.311,0.851,-0.226,-2.197,6.897,-2.563
0.307,0.859,-0.259,-2.380,8.057,-1.343
0.309,0.880,-0.258,-5.554,4.944,0.427
0.312,0.898,-0.229,-5.920,4.822,-0.366
0.300,0.880,-0.228,-5.005,6.409,-1.892
0.288,0.853,-0.245,-4.944,7.263,-3.296
0.278,0.825,-0.238,-6.836,6.165,-2.625
0.254,0.802,-0.237,-8.118,7.141,-0.366
0.245,0.829,-0.257,-9.155,8.606,2.747
0.241,0.871,-0.261,-8.911,7.874,5.798
0.240,0.894,-0.243,-7.874,7.690,4.089
0.230,0.873,-0.225,-4.700,9.338,1.648
0.221,0.839,-0.238,-0.061,11.658,-0.488
0.217,0.805,-0.267,4.578,15.381,-0.305
0.236,0.807,-0.351,3.052,15.625,2.869
0.248,0.856,-0.381,-0.183,14.282,6.531
0.249,0.906,-0.389,-2.808,8.789,7.507
0.222,0.914,-0.394,2.563,7.690,5.188
0.189,0.890,-0.393,10.071,7.141,4.089
0.215,0.908,-0.391,14.587,6.653,2.869
0.236,0.909,-0.430,20.142,6.042,-2.563
0.305,0.968,-0.473,20.264,2.197,-2.197
0.322,1.006,-0.466,15.198,-2.869,-1.160
0.317,1.022,-0.462,5.615,-12.024,-4.456
0.316,1.009,-0.455,5.981,-15.869,-7.812
0.328,0.934,-0.455,5.188,-19.287,-9.460
0.338,0.933,-0.463,1.892,-22.949,-8.301
