aX,aY,aZ,gX,gY,gZ
0.013,-0.976,0.467,-24.353,33.691,73.669
0.021,-0.996,0.530,-30.273,43.579,68.726
0.031,-1.027,0.608,-38.635,51.392,67.993
0.053,-1.043,0.608,-50.781,61.707,68.298
0.067,-1.036,0.505,-63.477,71.777,69.763
0.076,-0.984,0.424,-75.806,79.041,77.515
0.112,-0.765,0.415,-77.637,79.407,78.674
0.137,-0.671,0.438,-82.275,79.163,74.158
0.159,-0.621,0.424,-102.173,78.247,49.866
0.188,-0.577,0.362,-116.882,72.571,36.560
0.242,-0.484,0.256,-136.047,61.340,23.010
0.260,-0.496,0.203,-161.377,45.837,8.667
0.290,-0.573,0.151,-236.328,5.371,-13.855
0.299,-0.804,0.333,-281.067,-12.268,-16.785
0.277,-0.737,0.402,-324.341,-19.653,-17.700
0.258,-0.647,0.438,-471.069,-22.400,-46.509
0.259,-0.701,0.432,-552.002,-20.630,-63.477
0.297,-0.863,0.193,-576.050,-23.926,-68.359
0.311,-0.900,0.192,-551.147,-37.292,-61.707
0.312,-0.874,0.208,-447.266,-66.406,-17.456
0.220,-0.513,0.489,-384.033,-76.843,13.794
0.132,-0.179,0.733,-330.566,-78.979,40.222
0.076,0.116,0.966,-314.209,-69.702,29.480
0.076,0.202,1.052,-346.619,-62.012,-3.235
0.204,-0.239,0.701,-370.056,-61.218,-27.771
0.229,-0.336,0.700,-363.525,-71.594,-29.236
0.189,-0.215,0.858,-287.231,-83.191,2.930
0.027,0.400,1.159,-252.747,-73.181,9.521
-0.005,0.634,1.135,-235.168,-58.350,1.221
0.014,0.661,1.024,-277.649,-46.875,-45.654
0.061,0.500,0.951,-294.617,-49.500,-61.768
0.128,0.133,0.914,-278.748,-49.561,-61.890
0.112,0.156,0.972,-233.582,-46.387,-47.485
0.072,0.328,1.021,-107.910,-23.437,-15.503
0.034,0.592,0.952,-56.335,-9.888,-14.160
0.048,0.568,0.869,-17.212,-0.793,-18.799
0.049,0.534,0.846,38.208,0.977,-18.921
0.029,0.587,0.887,68.481,2.136,-19.470
0.019,0.615,0.977,95.276,4.272,-27.405
0.035,0.545,1.016,111.023,6.287,-37.231
0.055,0.480,0.997,99.731,11.536,-49.866
0.085,0.387,0.875,88.440,10.742,-49.194
0.077,0.458,0.895,96.497,7.507,-42.603
0.058,0.551,0.957,145.813,2.502,-38.086
0.040,0.601,1.032,153.564,2.014,-45.044
0.040,0.510,1.108,136.536,2.686,-55.542
0.056,0.388,1.088,107.300,5.798,-66.223
0.081,0.263,1.036,82.397,16.113,-72.266
0.120,0.109,1.002,87.036,19.104,-66.101
0.118,0.134,0.967,100.037,23.071,-56.885
0.110,0.213,0.891,97.351,22.705,-45.593
0.107,0.262,0.848,69.092,14.465,-47.058
0.099,0.243,0.928,44.067,7.751,-49.133
0.095,0.217,0.946,29.541,5.920,-51.086
0.091,0.198,0.946,15.503,7.874,-54.138
0.096,0.170,0.953,8.057,8.423,-54.871
0.104,0.150,0.919,1.526,9.216,-55.359
0.117,0.136,0.837,-3.723,8.667,-55.176
0.128,0.138,0.749,-6.104,3.540,-54.138
0.114,0.219,0.722,-11.292,-3.662,-54.077
0.098,0.227,0.760,-19.470,-10.376,-56.641
0.091,0.200,0.781,-22.888,-15.442,-65.735
0.116,0.027,0.740,-16.357,-16.541,-67.139
0.114,-0.003,0.765,-7.324,-18.982,-63.171
0.104,0.027,0.786,8.972,-22.156,-51.392
0.096,0.095,0.809,6.653,-24.048,-49.988
0.083,0.143,0.830,-2.808,-25.696,-52.917
0.084,0.075,0.797,-12.634,-26.245,-57.617
0.094,-0.027,0.748,-15.137,-28.381,-58.777
0.100,-0.126,0.718,-8.057,-32.227,-51.575
0.083,-0.062,0.741,1.648,-36.743,-42.053
0.068,0.014,0.759,6.042,-45.044,-33.691
0.056,0.040,0.790,-2.075,-48.340,-35.522
0.055,-0.061,0.807,-9.766,-49.194,-37.659
0.051,-0.096,0.806,-14.099,-48.889,-37.292
0.041,-0.059,0.807,-10.925,-47.913,-31.128
0.037,0.008,0.754,-6.348,-49.133,-30.029
0.034,-0.002,0.743,-1.648,-53.284,-29.358
0.027,-0.026,0.760,4.761,-65.247,-26.062
0.014,-0.057,0.814,2.319,-70.068,-22.766
-0.032,-0.063,0.991,-2.075,-72.144,-18.494
-0.056,-0.011,1.040,-4.395,-70.374,-14.954
-0.065,0.037,1.011,-7.507,-61.523,-17.029
-0.042,-0.049,0.825,-15.015,-60.364,-20.691
-0.039,-0.153,0.789,-22.766,-63.538,-21.301
-0.054,-0.206,0.819,-19.287,-74.829,-8.179
-0.087,-0.179,0.898,-11.353,-79.285,0.427
-0.150,-0.054,1.088,-7.385,-81.421,5.493
-0.158,-0.093,1.123,-9.827,-80.994,7.019
-0.159,-0.169,1.122,-17.273,-75.745,12.817
-0.180,-0.223,1.085,-15.808,-73.120,19.409
-0.208,-0.187,1.117,-12.329,-71.838,26.489
-0.238,-0.139,1.183,-7.141,-68.237,36.072
-0.260,-0.098,1.225,-8.118,-63.904,37.415
-0.270,-0.135,1.176,-11.414,-59.631,37.537
-0.275,-0.196,1.164,-14.709,-57.129,38.879
-0.291,-0.230,1.198,-15.564,-54.810,49.500
-0.342,-0.167,1.284,-14.709,-51.880,56.396
-0.361,-0.105,1.293,-14.343,-47.424,62.317
-0.369,-0.063,1.288,-15.015,-38.025,68.604
-0.372,-0.034,1.300,-15.076,-33.569,70.129
-0.374,0.025,1.337,-14.648,-27.893,71.045
-0.378,0.060,1.318,-14.099,-21.362,71.655
-0.386,0.090,1.296,-16.479,-11.108,71.106
-0.391,0.093,1.228,-19.531,-7.629,70.251
-0.388,0.084,1.187,-22.095,-5.188,70.374
-0.386,0.084,1.147,-20.142,-2.197,74.463
-0.391,0.102,1.128,-17.578,-1.709,76.843
-0.408,0.163,1.171,-16.174,-0.366,77.881
-0.411,0.188,1.155,-17.273,2.686,77.271
-0.406,0.195,1.101,-22.766,8.606,72.998
-0.387,0.167,1.019,-23.437,8.850,71.594
-0.380,0.156,1.037,-22.278,8.057,71.472
-0.380,0.166,1.065,-16.418,9.705,72.998
-0.388,0.201,1.079,-14.587,11.902,72.571
-0.404,0.271,1.048,-13.977,14.038,70.435
-0.398,0.266,1.031,-13.672,15.442,67.200
-0.390,0.242,1.034,-12.390,15.991,62.744
-0.365,0.220,1.045,-11.475,16.907,61.829
-0.350,0.195,1.053,-11.414,18.250,60.730
-0.347,0.194,1.063,-10.193,22.888,59.570
-0.351,0.215,1.072,-10.315,25.879,58.167
-0.364,0.251,1.088,-12.024,28.687,56.213
-0.365,0.274,1.071,-14.343,31.555,53.650
-0.355,0.280,1.037,-18.799,34.302,46.509
-0.322,0.264,1.005,-19.531,33.508,43.457
-0.309,0.252,1.041,-19.714,32.104,41.016
-0.299,0.247,1.081,-16.846,34.729,37.231
-0.292,0.240,1.114,-14.648,38.330,35.645
-0.294,0.295,1.167,-12.756,42.847,34.668
-0.294,0.358,1.156,-13.489,48.035,32.593
-0.277,0.383,1.109,-22.339,58.289,21.118
-0.213,0.294,0.952,-24.292,60.730,15.747
-0.197,0.253,0.930,-23.315,59.937,13.489
-0.203,0.303,0.954,-19.165,55.847,14.893
-0.221,0.406,1.004,-20.203,55.908,10.925
-0.229,0.447,1.046,-22.766,57.678,2.991
-0.214,0.358,1.031,-24.841,59.875,-4.761
-0.198,0.274,1.005,-19.958,63.171,-8.545
-0.191,0.285,0.971,-12.268,64.270,-6.165
-0.195,0.369,0.956,-3.601,64.941,-4.822
-0.188,0.425,0.925,5.981,62.073,-13.306
-0.169,0.413,0.901,5.676,57.617,-19.653
-0.127,0.300,0.920,4.883,53.345,-24.048
-0.115,0.280,0.950,4.578,50.720,-25.879
-0.110,0.296,0.984,1.587,51.270,-27.649
-0.111,0.318,0.991,-0.183,53.406,-29.907
-0.106,0.318,0.942,0.732,55.603,-32.532
-0.094,0.302,0.882,6.470,53.101,-37.415
-0.085,0.269,0.853,9.949,48.645,-39.063
-0.072,0.204,0.877,13.306,44.495,-40.344
-0.063,0.167,0.904,14.893,41.626,-41.443
-0.053,0.124,0.911,11.108,39.734,-42.175
-0.035,0.106,0.857,9.094,39.063,-41.199
-0.026,0.107,0.853,8.057,36.621,-40.405
-0.019,0.101,0.893,10.010,28.992,-38.879
-0.015,0.110,0.945,9.399,26.855,-38.269
-0.002,0.144,0.961,5.310,25.818,-39.063
0.011,0.121,0.931,-0.549,25.269,-41.077
0.028,0.068,0.893,-6.409,23.193,-42.542
0.043,0.042,0.898,-3.601,21.606,-40.100
0.039,0.106,0.942,2.075,20.935,-37.231
0.038,0.176,0.969,3.784,21.851,-39.185
0.066,0.128,0.918,-3.662,21.179,-44.189
0.093,0.026,0.846,-10.986,18.616,-47.546
0.112,-0.041,0.802,-13.733,13.672,-46.204
0.118,-0.041,0.818,-4.456,2.380,-34.668
0.108,0.060,0.908,2.014,0.366,-30.151
0.104,0.090,0.942,5.005,0.610,-28.687
0.103,0.083,0.964,-2.319,4.150,-31.799
0.118,-0.011,0.913,-7.996,5.981,-32.349
0.123,-0.027,0.859,-10.803,6.409,-30.273
0.123,-0.020,0.857,-10.986,4.089,-26.855
0.118,-0.005,0.892,-9.094,-2.136,-21.301
0.103,0.011,0.955,-8.911,-4.028,-19.409
0.087,0.060,0.983,-8.484,-4.639,-17.822
0.080,0.086,0.974,-10.742,-2.319,-21.179
0.097,-0.055,0.903,-13.977,-2.319,-22.522
0.104,-0.099,0.877,-14.160,-3.357,-19.897
0.101,-0.069,0.889,-8.362,-7.690,-9.399
0.091,-0.016,0.939,-8.423,-9.277,-6.714
0.068,0.047,1.038,-11.353,-9.033,-5.981
0.069,0.064,1.040,-15.503,-7.080,-6.348
0.082,0.065,1.008,-21.545,-2.747,-8.301
0.100,0.086,0.957,-20.447,-1.465,-8.301
0.104,0.101,0.960,-16.907,-0.793,-7.751
0.099,0.139,0.998,-10.864,-0.977,-5.737
0.093,0.183,1.032,-9.827,0.610,-6.226
0.093,0.230,1.047,-11.047,2.747,-7.690
0.095,0.251,1.018,-12.817,5.432,-9.888
0.106,0.260,0.966,-13.245,8.972,-15.747
0.129,0.254,0.939,-13.306,7.874,-17.639
0.135,0.277,0.943,-13.184,6.409,-18.555
0.137,0.311,0.925,-15.198,3.784,-22.522
0.136,0.336,0.895,-17.578,1.770,-26.184
0.133,0.338,0.830,-18.677,-0.793,-30.273
0.131,0.324,0.817,-17.151,-3.662,-34.180
0.132,0.303,0.817,-9.277,-7.996,-40.466
0.133,0.267,0.823,-7.690,-9.460,-42.297
0.128,0.265,0.823,-9.094,-10.864,-43.945
0.124,0.258,0.807,-13.245,-13.977,-48.584
0.120,0.245,0.784,-12.146,-17.029,-50.171
0.111,0.198,0.773,-8.118,-21.057,-50.293
0.099,0.202,0.783,-1.831,-24.841,-48.828
0.084,0.225,0.788,7.385,-30.396,-48.645
0.063,0.203,0.796,7.080,-32.898,-51.514
0.052,0.169,0.805,6.531,-35.034,-54.382
0.042,0.150,0.805,17.578,-37.170,-56.641
0.034,0.132,0.810,25.818,-39.856,-56.335
0.025,0.102,0.870,30.518,-43.030,-55.786
0.029,0.048,0.881,28.931,-45.288,-55.420
0.031,0.007,0.873,21.240,-47.546,-51.819
0.025,0.030,0.784,20.874,-47.974,-50.293
0.023,0.013,0.769,20.264,-49.255,-50.476
0.014,-0.013,0.798,20.874,-53.589,-48.462
0.002,-0.022,0.845,22.583,-55.603,-45.288
-0.016,0.009,0.911,23.315,-57.373,-42.236
-0.022,0.007,0.906,23.071,-58.411,-40.588
-0.024,-0.020,0.886,22.888,-59.570,-38.940
-0.022,-0.094,0.867,23.987,-59.814,-36.682
-0.030,-0.094,0.874,24.780,-59.814,-33.020
-0.044,-0.070,0.888,19.958,-60.669,-26.855
-0.056,-0.071,0.890,16.785,-61.401,-25.513
-0.080,-0.098,0.860,16.907,-62.378,-23.682
-0.088,-0.106,0.838,19.348,-63.721,-21.423
-0.097,-0.130,0.832,18.311,-68.542,-16.541
-0.124,-0.210,0.872,13.794,-71.289,-13.000
-0.146,-0.216,0.917,10.620,-73.486,-8.057
-0.174,-0.188,0.978,12.268,-75.500,2.319
-0.200,-0.151,1.051,13.245,-74.890,5.066
-0.230,-0.162,1.119,11.230,-72.571,6.226
-0.241,-0.208,1.102,6.470,-69.702,7.690
-0.257,-0.243,1.088,-2.075,-66.040,15.442
0.343,-1.220,1.633,-145.264,42.114,8.362
0.297,-1.225,1.687,-84.534,83.801,15.625
0.200,-1.245,1.632,-23.987,109.192,32.837
0.008,-1.261,1.262,21.423,126.465,63.599
-0.092,-1.208,1.117,46.631,129.639,103.027
-0.196,-1.094,1.077,22.400,113.708,171.997
-0.869,0.609,1.899,-78.430,110.413,202.148
-2.162,2.710,2.292,-216.614,138.977,242.371
-3.621,4.000,1.416,-300.049,270.996,32.410
-4.000,4.000,-0.748,-289.551,200.745,-400.574
-3.808,1.020,-2.195,-361.084,-27.283,-802.734
-2.936,-1.275,-0.597,-440.857,-267.517,-885.742
-1.790,-2.688,1.011,-302.490,-355.408,-533.630
0.404,-4.000,2.939,-194.275,-289.124,-412.292
1.089,-4.000,3.246,-153.198,-221.863,-301.331
1.303,-3.682,3.566,-108.215,-118.408,-134.094
1.150,-2.869,3.908,-8.179,-11.841,-103.577
0.392,-0.940,2.673,127.808,133.484,-88.806
0.106,-0.280,1.363,215.881,245.056,-89.111
0.063,-0.097,0.479,172.729,239.014,-125.549
0.388,-0.599,0.259,157.532,184.143,-117.493
0.518,-0.728,0.353,171.020,144.226,-78.247
0.590,-0.680,0.417,234.741,112.488,11.780
0.616,-0.588,0.503,309.998,103.577,37.964
0.567,-0.451,0.742,430.115,95.459,57.312
0.489,-0.436,0.839,595.947,88.440,72.937
0.412,-0.537,0.856,1067.261,82.153,102.478
0.346,-0.748,0.552,1339.111,77.332,126.953
0.414,-0.552,0.508,1466.675,62.805,151.733
0.492,-0.345,0.576,835.266,56.458,144.287
0.522,-0.290,0.386,471.741,66.528,121.765
0.507,-0.367,-0.184,328.369,48.950,101.074
0.458,-0.379,-0.041,341.309,11.230,80.078
0.445,-0.427,0.155,383.850,-3.540,32.349
0.532,-0.681,0.109,337.036,22.278,25.818
0.575,-0.682,-0.051,291.565,53.650,37.842
0.584,-0.558,-0.363,300.232,87.341,47.668
0.530,-0.546,-0.666,316.650,58.716,27.527
0.611,-0.840,-0.256,304.810,23.499,18.860
0.646,-0.723,-0.161,263.123,22.461,29.602
0.585,-0.545,-0.393,213.135,71.411,37.170
0.669,-0.477,-0.529,233.398,68.970,33.630
0.715,-0.349,-0.447,246.399,64.209,37.109
0.642,-0.277,-0.536,195.801,78.857,18.127
0.572,-0.373,-0.726,172.974,75.256,4.333
0.601,-0.423,-0.891,168.762,64.209,1.770
0.610,-0.286,-0.876,181.274,59.326,0.793
0.586,-0.289,-0.886,206.421,73.608,-19.409
0.506,-0.540,-0.805,204.041,79.529,-14.832
0.500,-0.556,-0.792,205.505,85.327,7.141
0.519,-0.413,-0.863,220.459,85.937,54.687
0.461,-0.179,-0.902,217.224,76.843,54.077
0.299,0.084,-0.792,201.294,70.557,42.053
0.336,0.018,-0.818,166.382,73.914,28.992
0.383,-0.074,-1.011,122.559,94.116,21.667
0.438,-0.150,-1.217,143.677,85.693,28.015
0.416,-0.124,-1.099,177.979,71.899,38.391
0.353,-0.063,-0.911,211.792,59.326,43.457
0.288,-0.001,-0.740,181.030,64.331,30.212
0.267,0.012,-0.805,129.578,74.646,15.747
0.330,0.030,-1.002,80.078,82.153,9.399
0.395,0.058,-1.101,34.668,70.313,13.000
0.354,0.020,-0.810,32.715,65.430,16.418
0.271,0.119,-0.699,22.766,72.937,19.775
0.186,0.219,-0.711,-24.353,97.717,5.432
0.129,0.250,-0.819,-47.852,96.313,-6.409
0.158,0.257,-1.101,-65.308,85.388,-16.235
0.203,0.204,-1.185,-65.430,73.303,-26.428
0.222,0.134,-1.173,-16.541,63.843,-45.166
0.231,-0.182,-0.957,5.493,67.261,-51.514
0.216,-0.238,-0.970,16.541,73.425,-45.593
0.169,-0.113,-1.056,10.376,63.599,-16.968
0.120,0.024,-1.090,3.906,53.223,-16.907
0.112,-0.004,-1.075,0.000,49.255,-25.452
0.153,-0.121,-1.056,3.235,49.744,-32.410
0.165,-0.192,-1.010,13.489,46.387,-15.015
0.126,-0.069,-0.922,7.324,39.917,-0.366
0.135,0.018,-0.961,-5.066,33.325,6.104
0.142,0.009,-0.981,-10.925,31.311,-3.601
0.110,-0.052,-0.991,1.282,41.077,-3.235
0.035,-0.043,-1.014,11.108,49.133,0.061
0.024,-0.038,-0.948,12.817,50.537,-0.427
0.027,-0.089,-0.894,-6.592,49.133,-10.193
0.078,-0.200,-1.030,-16.418,47.363,-11.230
0.056,-0.192,-1.070,-19.775,38.696,-10.864
0.024,-0.146,-1.034,-14.526,19.226,3.723
0.011,-0.100,-0.970,-10.925,19.043,11.536
0.042,-0.121,-0.863,-7.812,24.231,13.245
0.043,-0.138,-0.834,-2.563,31.555,13.123
0.004,-0.106,-0.849,-1.343,39.612,18.372
-0.059,-0.107,-0.987,-4.272,37.415,18.738
-0.067,-0.167,-1.037,-4.395,31.738,18.860
-0.073,-0.201,-1.030,-2.686,21.729,29.114
-0.073,-0.188,-1.003,-9.277,21.912,36.011
-0.067,-0.139,-1.016,-17.273,24.536,42.297
-0.076,-0.111,-1.059,-20.874,27.649,48.706
-0.085,-0.083,-1.107,-9.705,28.015,58.960
-0.110,-0.027,-1.121,-0.305,24.353,61.829
-0.129,0.003,-1.100,4.089,19.409,61.829
-0.139,-0.005,-1.059,1.892,12.695,53.589
-0.133,-0.050,-1.024,1.099,14.465,52.795
-0.133,-0.081,-1.062,1.038,17.822,57.007
-0.140,-0.051,-1.085,-0.244,19.165,62.683
-0.153,-0.030,-1.097,-11.536,12.573,67.261
-0.175,0.017,-1.090,-19.104,6.470,66.040
-0.172,0.019,-1.057,-22.522,1.770,62.622
-0.158,-0.018,-1.042,-14.465,2.136,56.152
-0.151,-0.059,-1.054,-10.010,2.747,58.228
-0.152,-0.032,-1.047,-7.690,2.563,62.012
-0.141,-0.020,-1.019,-6.042,3.296,64.331
-0.133,-0.022,-1.015,-8.423,7.996,64.331
-0.134,-0.060,-1.088,-13.000,8.423,62.622
-0.139,-0.070,-1.089,-15.991,6.958,61.096
-0.138,-0.058,-1.063,-9.949,9.949,60.181
-0.132,-0.075,-1.033,-1.160,15.564,61.462
-0.136,-0.084,-1.074,4.639,19.653,65.979
-0.143,-0.039,-1.106,3.967,18.555,70.068
-0.144,-0.019,-1.108,-3.235,8.301,67.261
-0.131,-0.074,-1.081,-3.662,5.554,64.941
-0.133,-0.093,-1.089,-1.770,5.249,65.491
-0.135,-0.081,-1.106,-4.578,4.333,68.848
-0.138,-0.068,-1.123,-10.559,2.625,67.993
-0.153,-0.038,-1.172,-13.855,1.099,66.284
-0.156,-0.018,-1.180,-12.512,-0.366,64.270
-0.160,-0.006,-1.175,-6.104,-4.395,61.646
-0.156,0.035,-1.174,-6.226,-7.019,61.951
-0.150,0.064,-1.184,-9.521,-10.376,61.401
-0.144,0.072,-1.200,-16.052,-15.991,54.321
-0.138,0.056,-1.219,-13.245,-17.761,50.659
-0.126,0.035,-1.205,-7.324,-18.555,48.401
-0.115,0.029,-1.193,-2.014,-18.555,46.997
-0.111,0.023,-1.196,-0.977,-22.156,47.852
-0.128,0.090,-1.164,-4.761,-27.100,49.194
-0.132,0.122,-1.139,-9.888,-32.043,48.035
-0.128,0.132,-1.118,-15.381,-39.063,39.673
-0.121,0.132,-1.100,-15.503,-41.199,35.400
-0.098,0.116,-1.072,-15.686,-42.542,31.677
-0.084,0.091,-1.072,-14.526,-43.091,28.809
-0.074,0.070,-1.073,-9.094,-44.128,26.733
-0.062,0.054,-1.074,-9.827,-46.692,26.672
-0.063,0.078,-1.045,-12.268,-50.476,26.489
-0.058,0.106,-1.019,-14.282,-53.162,20.203
-0.045,0.122,-1.010,-13.123,-52.307,14.404
-0.007,0.105,-1.009,-11.902,-51.758,8.667
0.017,0.077,-1.000,-12.085,-52.002,3.845
0.039,0.038,-0.988,-11.719,-52.734,-1.953
0.082,-0.030,-0.965,-9.338,-52.185,-2.441
0.095,-0.038,-0.957,-7.019,-51.392,-1.648
0.107,-0.036,-0.939,-6.897,-50.354,0.549
0.117,-0.024,-0.936,-7.141,-50.842,0.305
0.116,-0.009,-0.926,-5.798,-52.795,-1.587
0.115,-0.030,-0.902,-3.052,-54.687,-2.686
0.117,-0.055,-0.855,3.723,-53.528,-1.648
0.139,-0.074,-0.742,4.089,-49.805,-2.319
0.161,-0.082,-0.724,1.038,-44.373,-4.395
0.184,-0.121,-0.734,-10.437,-36.987,-10.071
0.201,-0.162,-0.730,-12.329,-35.461,-9.827
0.246,-0.223,-0.675,-10.193,-32.654,-7.996
0.270,-0.260,-0.656,-6.592,-28.687,-5.066
0.280,-0.265,-0.670,0.183,-20.447,5.371
0.259,-0.169,-0.786,2.014,-18.188,8.423
0.234,-0.130,-0.834,1.770,-18.127,7.141
0.211,-0.130,-0.847,3.784,-18.433,-0.549
0.197,-0.170,-0.829,5.554,-14.832,-2.136
0.216,-0.260,-0.828,4.578,-9.399,-1.587
0.226,-0.304,-0.795,3.113,-4.333,0.732
0.216,-0.288,-0.705,0.183,5.798,12.146
0.170,-0.204,-0.495,-5.066,12.207,17.212
0.144,-0.157,-0.425,-11.108,19.348,23.132
0.120,-0.104,-0.376,-19.287,33.691,26.550
0.104,-0.076,-0.360,-25.635,40.405,22.339
0.104,-0.076,-0.401,-33.203,46.448,16.846
0.097,-0.101,-0.382,-37.170,53.223,11.658
0.084,-0.123,-0.325,-31.799,72.754,10.071
0.036,-0.057,-0.216,-28.687,83.923,14.648
-0.016,0.052,-0.264,-27.466,94.177,18.982
-0.071,0.153,-0.368,-29.419,106.018,9.644
-0.124,0.150,-0.664,-31.921,109.253,-2.136
-0.125,0.083,-0.789,-33.203,111.877,-11.780
-0.124,0.018,-0.873,-33.325,114.502,-17.090
-0.138,0.004,-0.920,-34.363,118.652,-16.235
-0.221,0.163,-0.973,-34.180,118.652,-15.381
-0.268,0.250,-1.056,-33.752,117.737,-18.555
-0.307,0.277,-1.134,-30.334,113.098,-36.926
-0.332,0.194,-1.230,-25.879,110.596,-46.753
-0.334,0.135,-1.226,-22.278,107.117,-54.321
-0.354,0.114,-1.214,-22.278,102.600,-59.082
-0.390,0.135,-1.229,-29.907,90.698,-68.787
-0.453,0.160,-1.350,-32.532,83.862,-78.186
-0.458,0.096,-1.417,-31.555,78.247,-89.844
-0.444,-0.012,-1.467,-18.799,70.190,-107.117
-0.418,-0.182,-1.565,-13.123,63.599,-109.131
-0.410,-0.214,-1.592,-11.292,53.406,-108.215
-0.420,-0.223,-1.590,-14.771,30.334,-104.309
-0.440,-0.212,-1.574,-18.494,21.973,-103.699
-0.447,-0.226,-1.571,-20.874,15.015,-104.553
-0.439,-0.255,-1.584,-19.287,7.507,-105.652
-0.429,-0.295,-1.585,-11.536,-12.085,-105.774
-0.411,-0.368,-1.460,-9.399,-21.667,-103.394
-0.413,-0.380,-1.363,-9.033,-28.076,-99.731
-0.428,-0.380,-1.308,-14.404,-30.945,-91.614
-0.438,-0.367,-1.281,-15.686,-34.058,-87.830
-0.425,-0.322,-1.201,-14.099,-38.513,-85.144
-0.410,-0.312,-1.169,-10.864,-42.419,-83.923
-0.391,-0.327,-1.146,-6.165,-48.889,-83.252
-0.363,-0.402,-1.058,-5.188,-51.453,-81.238
-0.355,-0.425,-1.039,-5.981,-52.490,-77.393
-0.354,-0.411,-1.053,-12.939,-54.565,-67.810
-0.354,-0.382,-1.042,-16.174,-56.885,-65.186
-0.324,-0.369,-1.007,-19.592,-58.167,-64.575
-0.296,-0.402,-0.992,-21.606,-57.739,-63.293
-0.283,-0.400,-0.979,-24.536,-53.101,-50.842
-0.275,-0.382,-1.051,-25.146,-52.002,-47.791
-0.258,-0.390,-1.068,-25.208,-54.687,-46.936
-0.237,-0.422,-1.097,-28.870,-61.646,-45.471
-0.215,-0.454,-1.119,-28.748,-64.880,-40.344
-0.182,-0.462,-1.061,-26.245,-67.444,-33.447
-0.172,-0.459,-1.005,-23.132,-68.909,-26.550
-0.170,-0.441,-0.979,-20.508,-68.726,-14.465
-0.165,-0.421,-0.971,-20.569,-68.481,-10.498
-0.159,-0.426,-0.976,-21.362,-67.871,-6.958
-0.154,-0.430,-0.971,-21.484,-66.284,0.000
-0.141,-0.432,-0.957,-21.179,-65.735,2.258
-0.108,-0.462,-0.930,-20.752,-65.552,4.761
-0.095,-0.476,-0.881,-19.714,-65.186,8.301
-0.088,-0.467,-0.851,-17.944,-59.448,18.433
-0.077,-0.424,-0.897,-19.714,-57.495,22.034
-0.061,-0.446,-0.918,-22.461,-57.556,24.536
-0.045,-0.473,-0.933,-23.865,-57.373,34.729
-0.037,-0.473,-0.939,-21.362,-55.359,41.870
-0.038,-0.441,-0.940,-18.372,-52.979,47.668
-0.033,-0.423,-0.948,-15.076,-51.025,52.124
-0.034,-0.397,-0.944,-8.240,-52.002,54.871
-0.046,-0.294,-0.885,-6.531,-52.063,54.321
-0.034,-0.271,-0.905,-7.690,-50.720,52.185
-0.015,-0.285,-0.893,-11.414,-48.645,46.692
0.005,-0.303,-0.886,-10.376,-44.067,46.082
0.015,-0.336,-0.915,-3.601,-38.025,46.936
0.015,-0.319,-0.916,6.348,-32.593,48.950
0.017,-0.285,-0.907,13.000,-30.518,50.049
0.032,-0.258,-0.889,9.644,-33.508,48.340
0.039,-0.253,-0.870,6.775,-37.109,46.997
0.049,-0.240,-0.852,4.333,-39.856,45.837
0.063,-0.232,-0.854,2.991,-38.330,44.495
0.099,-0.281,-0.889,2.258,-36.926,43.274
0.119,-0.316,-0.892,2.808,-35.828,43.701
0.128,-0.329,-0.893,8.850,-33.203,51.147
0.120,-0.231,-0.796,14.343,-29.968,56.213
0.123,-0.174,-0.777,19.226,-23.437,58.228
0.137,-0.179,-0.769,19.287,-12.939,52.368
0.152,-0.207,-0.790,13.977,-10.742,50.537
0.180,-0.233,-0.868,8.362,-10.986,50.293
0.185,-0.225,-0.850,4.517,-13.184,51.514
0.188,-0.192,-0.809,3.784,-13.000,54.077
0.180,-0.150,-0.747,6.409,-9.460,52.856
0.178,-0.158,-0.731,9.460,-5.005,50.781
0.184,-0.152,-0.731,11.719,2.686,48.462
0.192,-0.135,-0.728,12.512,6.897,47.302
0.229,-0.125,-0.764,10.803,11.963,45.959
0.238,-0.143,-0.826,4.456,16.052,45.105
0.235,-0.157,-0.888,-2.747,15.015,46.997
0.202,-0.122,-0.870,0.671,12.146,47.607
0.184,-0.096,-0.830,6.226,12.390,45.837
0.185,-0.072,-0.821,17.700,26.306,39.001
0.192,-0.061,-0.844,18.860,33.386,34.790
0.202,-0.102,-0.969,15.564,36.194,31.982
0.213,-0.156,-1.003,13.672,34.363,31.677
0.228,-0.130,-0.963,15.320,33.325,31.372
0.180,-0.079,-0.897,10.254,40.649,21.057
0.158,-0.089,-0.882,3.662,46.204,16.418
0.146,-0.046,-0.862,2.991,45.532,29.419
0.134,0.007,-0.864,3.601,42.297,30.884
0.120,-0.027,-0.892,2.075,38.330,27.893
0.124,-0.089,-0.876,-0.244,35.095,24.902
0.135,-0.132,-0.865,-1.892,32.227,31.067
0.123,-0.046,-0.852,1.770,30.273,40.161
0.106,0.032,-0.832,5.432,28.870,47.119
0.099,0.060,-0.830,2.380,32.471,41.504
0.100,0.040,-0.847,-4.211,35.706,34.363
0.117,-0.050,-0.864,-10.315,37.964,28.992
0.110,-0.052,-0.830,-13.855,39.734,26.978
0.097,-0.015,-0.814,-19.958,45.105,28.259
0.070,0.037,-0.914,-23.010,45.776,26.794
