aX,aY,aZ,gX,gY,gZ
-0.193,-0.641,0.778,10.498,-209.229,-61.523
-0.186,-1.129,1.078,2.197,-201.599,-37.720
-0.213,-1.186,1.071,5.798,-187.012,-3.601
-0.270,-1.105,0.906,20.813,-161.316,70.618
-0.349,-1.001,0.714,1.282,-162.842,102.478
-0.543,-0.810,0.689,-26.306,-169.006,132.629
-0.639,-0.685,0.777,-49.377,-173.889,161.011
-0.721,-0.574,0.900,-74.951,-175.781,205.505
-0.826,-0.327,1.236,-78.186,-171.082,221.924
-0.844,-0.085,1.592,-80.933,-162.842,234.009
-0.857,0.228,2.017,-102.356,-112.366,227.051
-0.857,0.339,2.352,-115.601,-63.477,205.200
-0.844,0.117,2.250,-124.573,-8.362,185.852
-0.896,0.017,2.006,-121.033,42.725,181.396
-0.990,0.119,1.631,-64.026,106.323,196.777
-1.050,0.621,1.300,-40.588,110.291,199.402
-1.020,0.847,1.454,-36.194,105.286,193.665
-0.981,0.908,1.630,-48.096,112.305,159.180
-0.857,0.591,1.811,-53.650,126.770,144.287
-0.807,0.392,1.841,-53.772,143.433,138.611
-0.804,0.266,1.879,-23.926,180.969,153.931
-0.876,0.402,1.889,9.705,206.238,165.710
-1.025,1.411,1.424,33.630,231.445,158.447
-0.979,1.623,1.135,20.142,245.789,122.253
-0.869,1.487,0.934,-66.406,241.333,16.113
-0.597,0.677,0.746,-93.872,232.666,-21.729
-0.482,0.361,0.678,-100.891,225.159,-39.124
-0.419,0.248,0.591,-57.129,210.571,-32.959
-0.405,0.391,0.536,-22.034,204.102,-25.696
-0.436,1.165,0.329,5.981,193.848,-34.485
-0.430,1.293,0.410,17.517,172.241,-68.237
-0.414,1.308,0.481,-23.132,130.798,-155.029
-0.364,1.091,0.343,-62.439,110.535,-199.524
-0.309,0.685,0.281,-93.140,85.510,-243.042
-0.215,0.216,0.150,-80.078,36.316,-276.001
-0.101,-0.111,0.042,-42.603,7.996,-261.230
0.143,-0.711,0.141,-10.315,-21.118,-237.366
0.267,-1.062,0.388,10.925,-47.424,-203.979
0.371,-1.362,0.681,39.673,-68.237,-102.844
0.401,-1.355,1.129,52.734,-60.791,-40.466
0.329,-0.987,1.189,72.205,-44.495,15.320
0.232,-0.546,1.167,84.900,-11.841,69.946
0.138,-0.079,1.173,64.209,-1.160,65.186
0.086,0.333,1.106,31.799,8.728,40.833
0.137,0.126,1.043,-2.075,15.381,9.399
0.211,-0.239,0.987,-39.368,20.691,-19.470
0.310,-0.677,0.905,-25.146,22.278,-5.981
0.307,-0.566,0.874,4.639,23.132,18.311
0.284,-0.294,0.906,49.866,18.250,55.115
0.258,-0.012,0.939,52.734,15.686,55.298
0.238,0.302,0.968,42.114,12.329,45.837
0.249,0.321,1.008,21.667,9.644,31.738
0.268,0.257,1.024,-27.039,11.353,5.859
0.305,0.060,0.932,-43.640,12.451,0.488
0.316,-0.010,0.922,-47.180,10.742,0.916
0.322,-0.044,0.968,-28.870,6.348,14.404
0.309,-0.003,0.996,-19.531,5.676,22.522
0.263,0.208,1.061,-14.526,7.263,27.161
0.256,0.327,0.995,-14.465,12.085,27.832
0.242,0.418,1.008,-27.710,10.620,13.550
0.211,0.436,1.085,-36.926,11.841,3.235
0.195,0.446,1.068,-43.152,14.709,-5.615
0.180,0.459,1.045,-47.546,18.494,-22.095
0.163,0.524,1.014,-44.922,19.775,-31.067
0.127,0.763,0.997,-43.152,20.264,-44.556
0.101,0.914,1.027,-45.654,20.508,-63.538
0.059,1.063,1.009,-74.890,24.719,-123.169
-0.047,1.129,0.621,-100.586,22.888,-163.147
-0.076,0.967,0.356,-120.850,10.498,-203.491
-0.096,0.764,0.099,-86.853,-43.945,-259.155
-0.126,0.634,-0.167,-53.772,-82.458,-274.475
-0.207,0.217,-0.483,-43.335,-130.615,-285.156
-0.221,-0.210,-0.401,-55.481,-184.692,-285.400
-0.219,-0.691,-0.247,-46.814,-276.428,-233.704
-0.270,-1.147,0.068,-15.808,-309.387,-186.890
-0.320,-1.213,0.277,10.864,-334.839,-141.296
-0.370,-1.242,0.496,22.034,-358.276,-57.373
-0.422,-1.136,0.724,11.292,-355.835,-19.470
-0.530,-0.725,1.042,-10.376,-343.628,8.545
-0.581,-0.619,1.133,-40.771,-326.172,27.649
-0.629,-0.566,1.224,-96.313,-285.278,57.861
-0.711,-0.780,1.203,-117.187,-261.047,73.730
-0.784,-0.937,1.062,-132.507,-238.953,98.572
-0.882,-0.966,0.966,-123.047,-214.355,175.964
-0.993,-0.929,0.917,-111.816,-204.773,217.407
-1.253,-0.816,0.894,-106.262,-194.885,258.850
-1.389,-0.549,1.072,-104.187,-185.486,299.561
-1.486,-0.027,1.463,-106.567,-152.161,347.290
-1.449,0.838,2.306,-119.263,-114.990,332.825
-1.368,0.892,2.597,-131.958,-62.378,296.692
-1.300,0.543,2.625,-182.861,73.853,218.567
-1.283,-0.018,2.490,-196.472,135.803,214.233
-1.499,-0.342,2.132,-180.115,189.392,237.122
-1.648,0.214,1.938,-139.526,237.122,265.259
-1.715,0.855,1.628,-63.721,307.251,241.516
-1.517,1.441,1.204,-78.308,317.322,192.688
-1.317,1.224,1.098,-130.127,316.101,135.620
-1.108,0.740,1.165,-223.877,295.288,52.124
-0.958,0.305,1.480,-199.646,304.138,44.678
-0.998,0.322,1.643,-120.911,335.999,54.687
-1.167,1.005,1.355,-23.987,370.300,69.092
-1.286,1.943,0.976,55.054,397.583,9.155
-1.176,2.140,0.289,-23.743,377.624,-86.121
-0.974,1.368,0.141,-144.165,337.769,-181.091
-0.765,0.780,0.118,-212.585,245.361,-268.127
-0.635,0.609,0.109,-111.877,218.262,-279.602
-0.537,0.952,-0.736,7.141,193.665,-294.678
-0.403,0.657,-1.078,58.838,143.433,-320.251
-0.212,0.101,-0.981,-4.517,-18.616,-328.918
0.179,-1.231,-0.071,-15.991,-82.031,-299.866
0.383,-1.889,0.511,1.099,-120.483,-249.451
0.481,-2.017,1.037,135.803,-111.694,-82.214
0.440,-1.544,1.207,188.843,-75.989,-7.446
0.164,-0.034,1.038,185.852,-49.805,29.907
0.091,0.313,1.044,138.245,-36.194,27.100
0.099,0.259,1.065,1.953,-18.677,-26.672
0.218,-0.470,1.064,-51.697,-10.437,-41.565
0.264,-0.722,1.011,-78.369,-1.465,-38.025
0.285,-0.774,0.936,-70.496,11.108,3.052
0.275,-0.632,0.920,-54.565,12.329,23.254
0.202,-0.116,0.915,-30.457,14.038,33.813
0.186,0.095,0.872,-2.930,14.587,33.875
0.203,0.178,0.855,5.615,7.690,12.939
0.288,-0.008,0.896,-0.854,3.540,3.174
0.321,-0.120,0.923,0.183,1.038,0.366
0.337,-0.180,0.958,2.441,-0.732,11.475
0.338,-0.179,0.998,2.869,0.488,19.897
0.319,-0.061,1.008,7.263,2.747,27.222
0.305,0.007,1.006,9.216,4.333,32.104
0.289,0.073,1.014,-7.385,5.798,33.020
0.268,0.146,0.989,-16.846,7.202,29.358
0.273,0.141,0.962,-19.226,8.118,25.024
0.272,0.130,0.978,-15.686,5.066,19.226
0.270,0.101,1.042,-19.165,7.019,18.982
0.272,0.157,1.052,-23.010,11.597,20.630
0.257,0.226,1.090,-25.696,13.428,19.653
0.237,0.287,1.148,-26.978,18.494,9.827
0.183,0.583,1.125,-22.461,23.193,1.160
0.166,0.688,1.078,-29.541,25.818,-14.160
0.156,0.743,1.013,-76.294,23.682,-56.763
0.145,0.795,0.935,-97.961,18.311,-81.360
0.092,0.972,0.809,-117.676,10.437,-109.680
0.057,0.985,0.688,-144.592,0.732,-141.541
0.030,0.910,0.468,-218.262,-36.987,-197.632
-0.049,0.727,-0.016,-256.348,-75.012,-213.989
-0.117,0.668,-0.158,-281.921,-124.084,-223.206
-0.196,0.550,-0.246,-269.348,-228.943,-225.098
-0.267,0.344,-0.249,-220.642,-275.757,-215.027
-0.362,-0.298,0.050,-153.259,-313.660,-196.472
-0.380,-0.621,0.301,-91.919,-341.919,-168.091
-0.382,-0.839,0.618,36.804,-367.859,-92.224
-0.389,-1.011,1.050,78.186,-359.131,-58.960
-0.411,-1.072,1.024,79.285,-339.966,-28.564
-0.454,-1.024,0.944,44.067,-307.251,38.391
-0.515,-0.904,0.892,31.555,-297.363,69.092
-0.665,-0.662,0.857,12.024,-288.757,93.201
-0.742,-0.732,0.880,-22.583,-280.334,113.159
-0.840,-0.857,0.921,-98.694,-260.864,171.692
-1.120,-0.973,1.022,-118.774,-248.596,212.463
-1.276,-0.891,1.097,-120.850,-233.765,255.249
-1.413,-0.758,1.160,-119.568,-190.735,328.796
-1.528,-0.628,1.222,-133.972,-164.124,358.215
-1.698,-0.153,1.484,-151.611,-134.155,382.324
-1.715,0.428,1.868,-157.654,-100.525,395.813
-1.650,1.034,2.246,-152.893,8.057,337.952
-1.444,0.730,2.180,-181.763,77.026,273.437
-1.425,0.334,1.999,-209.534,138.123,225.464
-1.465,0.238,1.939,-219.910,233.337,200.378
-1.531,0.498,2.022,-191.589,280.273,190.735
-1.634,1.077,1.964,-143.005,331.909,165.222
-1.625,1.229,1.680,-83.252,379.883,130.615
-1.546,1.245,1.367,-34.363,420.227,54.871
-1.261,0.713,0.998,-58.838,412.353,25.879
-1.132,0.440,1.005,-67.566,396.240,14.648
-1.092,0.468,1.042,50.171,378.723,35.889
-1.132,0.952,0.906,141.052,377.930,34.607
-1.056,2.170,0.415,173.218,365.417,-1.831
-0.936,2.227,0.323,116.699,336.365,-69.092
-0.814,1.956,0.334,-113.403,256.104,-218.079
-0.692,1.032,0.255,-189.026,216.675,-280.884
-0.646,0.726,-0.021,-202.026,184.204,-325.134
-0.587,0.582,-0.471,-168.762,94.238,-366.150
-0.457,0.123,-0.634,-174.072,18.494,-369.202
-0.162,-0.613,-0.147,-154.419,-44.922,-344.055
-0.057,-0.820,0.028,-112.061,-86.609,-305.786
0.061,-1.203,0.325,-63.293,-141.541,-216.553
0.266,-1.806,1.193,-55.481,-144.226,-148.560
0.249,-1.525,1.380,-19.348,-121.094,-68.909
0.181,-0.995,1.363,78.125,-48.279,42.053
0.104,-0.450,1.332,81.299,-23.315,59.387
-0.008,0.493,1.309,58.411,-1.892,54.749
-0.007,0.622,1.144,23.560,17.029,29.968
0.042,0.421,1.010,-48.828,29.724,-30.823
0.183,-0.314,0.946,-68.665,29.175,-39.368
0.224,-0.487,0.943,-67.932,28.381,-29.419
0.240,-0.450,0.933,-18.982,25.940,15.381
0.237,-0.286,0.920,7.141,22.522,33.447
0.207,0.128,0.975,21.179,18.494,43.396
0.192,0.296,0.970,23.804,16.479,44.128
0.191,0.358,0.942,5.859,12.695,24.902
0.219,0.221,0.939,-6.592,9.338,14.221
0.242,0.058,0.968,-17.151,6.470,7.629
0.261,-0.069,1.007,-12.451,5.859,16.968
0.259,-0.043,1.023,-2.502,8.118,28.748
0.247,0.071,1.056,3.418,9.888,39.063
0.230,0.208,1.111,4.883,11.963,44.861
0.207,0.327,1.140,3.174,22.522,39.185
0.181,0.486,1.062,2.197,28.076,30.518
0.177,0.488,1.032,-1.282,30.396,19.531
0.190,0.425,1.017,-18.982,33.936,-0.671
0.192,0.506,0.942,-20.386,33.630,-6.958
0.184,0.632,0.996,-13.794,30.396,-16.235
0.169,0.810,1.041,-6.775,29.358,-29.480
0.138,1.010,1.045,-27.527,33.142,-76.477
0.040,1.167,0.720,-55.115,33.630,-112.549
-0.005,1.075,0.406,-79.651,25.574,-151.489
-0.029,0.880,0.110,-91.064,-33.508,-210.693
-0.117,0.697,-0.263,-83.496,-79.041,-223.083
-0.201,0.662,-0.428,-73.730,-127.686,-234.314
-0.288,0.454,-0.542,-68.665,-238.464,-258.118
-0.362,0.102,-0.484,-66.528,-295.166,-252.502
-0.438,-0.753,0.040,-51.270,-341.125,-229.309
-0.431,-1.040,0.475,-27.161,-373.901,-189.819
-0.412,-1.116,0.923,7.385,-382.019,-95.581
-0.402,-1.022,1.228,7.324,-357.605,-58.838
-0.419,-1.009,1.125,0.122,-329.407,-28.625
-0.462,-0.965,0.954,-28.625,-291.504,36.011
-0.536,-0.843,0.842,-50.537,-283.936,68.909
-0.763,-0.745,0.739,-76.660,-276.672,96.985
-0.898,-0.849,0.677,-101.074,-269.592,124.451
-1.047,-0.946,0.680,-118.591,-262.024,197.754
-1.388,-0.863,0.852,-116.089,-255.737,240.906
-1.544,-0.776,1.010,-123.108,-245.056,280.579
-1.669,-0.752,1.199,-157.959,-202.698,349.121
-1.778,-0.690,1.372,-164.734,-168.823,382.629
-0.557,-0.644,-3.655,305.420,229.065,-262.878
-0.633,-2.194,-4.000,270.386,143.921,-258.789
-0.806,-3.551,-4.000,-120.850,-196.167,33.203
-0.827,-1.435,-1.869,-338.440,-357.178,288.391
-0.552,0.538,-0.111,-442.261,-424.622,448.914
-0.287,1.583,1.218,-304.382,-272.034,377.136
-0.148,2.098,1.821,-162.659,-128.174,273.987
-0.268,2.614,0.867,-21.790,9.155,158.691
-0.426,2.199,-0.136,100.037,108.948,39.917
-0.546,1.412,-1.024,199.097,151.917,-98.877
-0.511,0.197,-2.032,154.846,109.802,-89.355
-0.360,0.241,-1.908,69.641,43.030,-45.837
-0.169,0.573,-1.398,-73.914,-67.444,15.625
0.111,0.775,-0.382,-80.933,-75.134,2.930
0.146,0.487,-0.258,-56.763,-54.443,-22.827
0.117,0.169,-0.384,-25.330,-21.301,-41.199
0.054,0.021,-0.662,6.836,29.419,-28.870
-0.050,0.342,-1.121,0.854,34.424,-12.878
-0.068,0.548,-1.174,-12.573,28.870,-5.249
-0.073,0.622,-1.169,-33.142,12.329,-21.118
-0.070,0.401,-1.202,-40.466,6.287,-32.532
-0.065,0.229,-1.260,-50.781,0.427,-38.513
-0.048,0.093,-1.260,-83.130,-19.470,-29.175
-0.013,0.028,-1.163,-95.337,-28.381,-18.127
0.072,0.103,-0.876,-97.229,-30.762,-8.911
0.099,0.187,-0.793,-90.942,-26.184,-5.310
0.112,0.239,-0.783,-70.862,-5.249,-16.846
0.085,0.160,-0.880,-61.523,4.517,-26.245
0.058,0.065,-0.940,-54.626,10.986,-32.715
0.042,0.012,-0.969,-50.720,13.428,-30.518
0.039,0.039,-0.953,-54.260,12.634,-26.672
0.035,0.104,-0.936,-57.800,13.184,-26.306
0.029,0.077,-0.951,-59.937,14.038,-28.564
0.024,0.032,-0.954,-58.105,13.733,-33.264
0.024,-0.079,-0.945,-53.345,14.282,-33.813
0.029,-0.089,-0.941,-47.546,15.686,-32.288
0.025,-0.086,-0.958,-39.734,21.118,-29.602
0.011,-0.094,-1.002,-34.485,21.362,-29.175
-0.016,-0.100,-1.075,-26.733,18.494,-28.931
-0.023,-0.114,-1.100,-17.883,14.282,-29.236
-0.023,-0.139,-1.106,-11.597,5.188,-27.222
-0.026,-0.227,-1.099,-19.104,2.258,-23.132
-0.031,-0.239,-1.101,-30.334,0.183,-16.418
-0.038,-0.236,-1.120,-38.879,-4.517,-3.479
-0.050,-0.250,-1.169,-37.109,-8.789,1.587
-0.080,-0.323,-1.245,-38.574,-15.503,8.118
-0.088,-0.362,-1.239,-43.762,-23.437,16.907
-0.089,-0.404,-1.226,-56.030,-38.452,39.001
-0.092,-0.418,-1.146,-63.232,-44.739,51.941
-0.100,-0.472,-1.145,-71.167,-48.340,64.209
-0.105,-0.543,-1.151,-83.435,-56.274,95.581
-0.105,-0.627,-1.102,-91.370,-59.814,117.432
-0.005,-0.719,-0.730,-98.572,-59.265,143.250
0.071,-0.721,-0.484,-93.933,-51.392,168.762
0.114,-0.743,-0.300,-37.415,-8.972,208.984
0.143,-0.663,-0.052,8.972,19.104,225.342
0.132,-0.559,0.004,60.791,50.171,236.511
0.072,-0.492,-0.007,129.333,112.061,247.131
-0.018,-0.342,-0.083,133.301,138.000,254.272
-0.154,0.312,-0.473,124.878,156.738,255.554
-0.169,0.476,-0.603,115.051,163.574,244.873
-0.165,0.533,-0.615,99.792,153.687,211.365
-0.164,0.682,-0.527,84.595,150.635,195.251
-0.180,0.766,-0.508,58.655,152.588,176.514
-0.217,0.815,-0.516,4.822,164.856,127.808
-0.264,0.823,-0.535,-8.179,170.898,100.891
-0.422,0.839,-0.716,-16.663,176.453,73.181
-0.529,0.765,-0.896,-22.583,179.077,44.678
-0.616,0.610,-1.041,-40.161,163.513,1.953
-0.706,0.385,-1.125,-56.091,148.499,-7.507
-0.713,0.371,-1.044,-71.716,132.812,-13.184
-0.717,0.390,-0.925,-87.219,116.272,-28.992
-0.733,0.431,-0.868,-81.360,117.493,-43.213
-0.838,0.475,-1.123,-70.496,119.019,-61.523
-0.910,0.422,-1.323,-65.308,114.075,-80.017
-0.951,0.315,-1.422,-89.050,78.003,-100.769
-0.891,-0.005,-1.169,-103.821,57.434,-102.905
-0.826,-0.116,-0.971,-107.056,45.166,-101.501
-0.782,-0.107,-0.918,-83.435,51.453,-98.145
-0.779,-0.039,-1.041,-74.280,55.847,-101.624
-0.844,0.160,-1.451,-74.829,51.697,-107.727
-0.878,0.252,-1.595,-78.186,37.659,-117.981
-0.911,0.276,-1.639,-77.454,-12.024,-151.611
-0.977,-0.276,-1.484,-78.918,-38.208,-166.077
-0.909,-0.692,-1.304,-85.205,-59.021,-164.246
-0.812,-0.843,-1.234,-91.248,-73.364,-113.525
-0.741,-0.711,-1.290,-84.961,-79.163,-91.858
-0.670,-0.126,-1.312,-74.707,-88.806,-84.412
-0.658,0.087,-1.308,-61.584,-98.328,-92.407
-0.675,0.134,-1.352,-20.264,-117.615,-142.395
-0.789,-0.479,-1.483,-0.977,-130.859,-166.870
-0.810,-1.045,-1.463,11.230,-147.766,-174.072
-0.775,-1.437,-1.391,-0.427,-179.077,-104.858
-0.703,-1.468,-1.280,-21.240,-190.063,-48.706
-0.516,-0.672,-0.990,-34.546,-193.115,-5.188
-0.467,-0.307,-1.031,-28.564,-188.293,11.230
-0.474,-0.231,-1.151,27.283,-187.073,-24.292
-0.553,-0.978,-1.380,37.903,-199.829,-35.767
-0.477,-1.231,-1.097,13.306,-222.900,-14.465
-0.326,-1.093,-0.691,-49.255,-239.136,75.134
-0.138,-0.725,-0.278,-44.678,-224.976,97.595
0.262,-0.137,0.459,-17.334,-193.970,95.886
0.358,0.036,0.518,17.700,-144.592,79.346
0.352,0.232,0.266,58.838,-46.082,34.851
0.152,-0.086,-0.338,62.256,-22.034,15.259
0.077,-0.256,-0.629,51.819,-3.967,19.775
0.052,-0.185,-0.786,1.526,-3.418,64.575
0.073,0.039,-0.675,-15.137,-10.803,73.486
0.121,0.462,-0.433,-15.259,-6.836,65.735
0.091,0.426,-0.538,-0.854,5.798,45.898
0.042,0.292,-0.725,25.574,23.254,14.893
-0.021,0.229,-0.975,19.531,22.522,13.672
-0.026,0.300,-0.998,5.249,19.226,15.381
-0.024,0.353,-1.001,-13.000,15.137,7.874
-0.021,0.329,-1.003,-10.010,14.404,0.244
-0.010,0.182,-1.006,-4.822,15.442,-4.883
-0.016,0.126,-1.088,-1.648,18.372,-7.080
-0.027,0.131,-1.187,-13.306,16.174,-4.211
-0.023,0.210,-1.240,-22.583,8.972,-4.456
-0.004,0.196,-1.196,-26.794,0.793,-7.996
0.014,0.149,-1.167,-26.306,-9.460,-17.761
0.025,0.067,-1.171,-24.841,-13.245,-20.508
0.035,-0.156,-1.180,-22.888,-17.761,-19.531
0.044,-0.247,-1.175,-21.545,-22.095,-14.465
0.055,-0.297,-1.168,-22.583,-28.809,3.601
0.070,-0.313,-1.151,-23.010,-31.006,12.085
0.064,-0.375,-1.138,-21.484,-32.349,18.372
0.051,-0.498,-1.114,-18.372,-31.677,36.133
0.034,-0.672,-1.064,-19.409,-27.832,55.176
0.064,-1.036,-0.899,-18.616,-23.193,83.740
0.112,-1.101,-0.735,-13.245,-18.738,119.751
0.135,-1.121,-0.536,24.902,0.244,191.345
0.053,-1.192,-0.150,55.786,18.616,227.051
-0.027,-1.136,-0.008,87.219,42.358,266.357
-0.133,-0.947,0.074,142.700,97.107,341.797
-0.240,-0.605,0.133,157.471,124.329,366.638
-0.385,0.288,0.227,159.119,151.733,376.892
-0.433,0.786,0.179,145.813,179.626,372.986
-0.456,1.272,0.060,91.492,228.699,312.866
-0.514,1.949,-0.374,68.237,242.676,255.493
-0.585,1.982,-0.641,50.354,245.911,188.660
-0.672,1.748,-0.912,-0.793,218.140,66.040
-0.744,1.339,-1.086,-37.659,188.477,28.381
-0.788,0.776,-0.906,-72.327,157.288,7.141
-0.773,0.676,-0.595,-99.121,133.667,-7.446
-0.752,0.681,-0.218,-146.423,135.559,-38.574
-0.807,0.988,0.315,-170.776,164.612,-63.232
-0.958,1.182,0.364,-191.101,206.604,-98.816
-1.235,1.436,0.015,-197.266,300.110,-206.421
-1.581,1.611,-1.024,-159.729,309.631,-285.217
-2.082,0.363,-3.474,-132.874,253.296,-356.995
-2.063,-0.574,-3.890,-146.423,136.963,-374.268
-1.851,-0.956,-3.431,-238.342,-160.522,-233.093
-1.248,0.032,-0.954,-275.269,-253.235,-161.743
-1.052,0.617,-0.374,-261.963,-266.052,-145.325
-0.963,0.595,-0.262,-120.178,-181.152,-250.244
-0.960,0.079,-0.484,-74.768,-132.629,-291.138
-0.976,-1.379,-1.589,-56.152,-105.225,-292.725
-0.939,-1.670,-2.079,-57.312,-106.689,-251.953
-0.918,-1.608,-2.412,-90.271,-180.725,-115.967
-0.855,-1.006,-2.015,-112.122,-240.112,-55.908
-0.763,-0.749,-1.542,-129.395,-288.330,-12.939
-0.659,-0.570,-1.183,-134.460,-320.068,26.550
-0.574,-0.618,-0.927,-126.709,-317.200,34.546
-0.240,-1.000,-0.143,-130.127,-304.504,56.335
-0.025,-0.810,0.200,-142.456,-270.447,92.041
0.148,-0.439,0.346,-103.882,-165.649,118.835
0.266,-0.042,0.260,-52.429,-111.145,98.267
0.250,-0.155,0.001,-12.146,-59.814,74.768
0.193,-0.262,-0.292,-7.996,2.502,64.514
0.105,-0.275,-0.640,-21.729,9.827,71.899
0.039,-0.114,-0.876,-36.438,0.610,83.496
0.092,0.225,-0.718,-56.763,-11.047,95.093
0.149,0.468,-0.564,-75.684,-6.042,67.322
0.159,0.150,-0.445,-64.026,7.324,37.720
0.115,-0.207,-0.607,-43.030,24.109,17.334
0.085,-0.377,-0.769,-2.075,36.926,30.823
0.078,-0.221,-0.865,3.906,34.668,43.884
0.098,0.342,-0.912,5.859,31.677,41.626
0.091,0.360,-0.979,9.644,30.396,23.926
0.072,0.187,-1.077,22.400,24.048,-14.954
0.050,-0.113,-1.170,22.888,16.602,-19.958
0.054,-0.130,-1.148,18.372,8.728,-18.250
0.072,-0.114,-1.086,9.216,-0.854,-14.282
0.089,-0.099,-1.046,9.399,-0.793,-15.564
0.103,-0.105,-1.073,11.475,-0.549,-18.066
0.102,-0.130,-1.104,14.404,-1.221,-21.301
0.097,-0.179,-1.137,19.348,-5.493,-26.855
0.078,-0.303,-1.188,18.799,-8.972,-26.672
0.071,-0.379,-1.183,14.160,-13.489,-23.437
0.083,-0.433,-1.143,2.075,-22.217,-7.690
0.100,-0.463,-1.084,-0.427,-23.254,1.404
0.128,-0.544,-0.991,1.648,-23.193,10.193
0.129,-0.639,-0.946,7.080,-22.034,18.860
0.108,-0.812,-0.921,14.832,-12.268,47.302
0.083,-1.197,-0.732,15.808,-3.174,75.073
0.095,-1.275,-0.583,17.761,10.925,111.572
0.085,-1.372,-0.411,49.133,50.903,191.162
0.049,-1.435,-0.265,77.759,74.097,235.962
-0.070,-1.022,-0.088,103.638,96.985,278.320
-0.148,-0.645,-0.033,125.244,120.117,310.608
-0.213,-0.225,-0.019,161.255,165.222,336.548
-0.280,0.603,-0.101,160.645,183.655,330.566
-0.306,0.945,-0.194,140.686,198.608,312.439
-0.336,1.225,-0.321,93.323,216.370,242.798
-0.438,1.284,-0.634,78.369,216.125,197.876
-0.505,1.148,-0.748,57.007,208.374,156.982
-0.570,1.075,-0.785,29.724,194.824,124.634
-0.626,1.104,-0.699,-31.250,165.466,69.580
-0.682,1.387,-0.191,-61.768,161.316,35.828
-0.719,1.342,0.163,-81.726,170.898,-9.399
-0.811,1.196,0.415,-95.947,240.356,-105.896
-1.237,1.163,0.042,-87.585,287.842,-148.804
-1.523,1.017,-0.758,-69.214,324.890,-194.031
-1.739,0.646,-1.712,-103.516,289.612,-246.460
-1.795,0.203,-2.502,-156.128,205.933,-232.422
-1.490,-0.106,-2.442,-223.022,100.708,-196.106
-1.335,0.348,-1.851,-292.969,7.141,-156.677
-1.300,0.909,-1.457,-299.133,-87.219,-180.054
-1.447,0.767,-1.199,-219.604,-106.750,-245.117
-1.508,0.111,-1.204,-133.179,-113.647,-305.603
-1.548,-0.584,-1.500,-31.860,-108.887,-331.116
-1.534,-1.115,-1.907,-26.245,-129.761,-292.236
-1.337,-1.231,-2.148,-47.852,-164.795,-234.619
-1.199,-1.096,-2.025,-77.271,-203.735,-178.040
-1.033,-0.861,-1.733,-106.689,-270.813,-94.543
-0.797,-0.452,-1.326,-104.980,-283.325,-78.796
-0.740,-0.727,-1.235,-98.206,-289.307,-76.172
-0.666,-1.156,-1.142,-106.506,-301.270,-31.311
-0.560,-1.408,-1.025,-123.230,-305.237,21.301
-0.234,-1.017,-0.338,-134.949,-299.011,76.233
-0.068,-0.692,-0.039,-129.456,-273.682,115.662
0.075,-0.485,0.166,-60.486,-195.190,128.357
0.215,-0.504,0.194,-19.226,-149.170,122.742
0.226,-0.287,0.031,-0.183,-104.797,127.502
0.207,0.089,-0.199,-8.972,-38.513,124.146
0.187,0.324,-0.378,-7.996,-21.973,102.722
0.148,0.167,-0.542,-6.348,-10.193,80.872
0.104,-0.043,-0.672,-8.789,-0.793,67.078
0.061,-0.132,-0.786,-32.776,2.136,70.679
0.058,0.169,-0.764,-42.664,-1.160,75.928
0.084,0.338,-0.662,-42.297,-1.221,72.571
0.109,0.425,-0.583,-17.395,15.747,39.795
0.112,0.437,-0.611,-1.160,28.870,18.799
0.047,0.256,-0.988,12.512,36.560,1.038
0.005,0.110,-1.179,17.639,34.607,-9.644
-0.010,-0.015,-1.244,-2.869,7.385,-3.967
0.069,0.128,-1.007,-16.541,-5.432,5.066
0.122,0.315,-0.875,-21.057,-10.193,6.348
0.152,0.423,-0.828,-6.104,1.404,-24.170
0.151,0.357,-0.862,5.493,8.972,-44.983
0.097,-0.084,-1.053,16.357,13.672,-58.411
0.071,-0.287,-1.189,23.071,14.160,-60.608
0.063,-0.360,-1.275,12.390,-1.221,-36.072
0.090,-0.312,-1.258,1.465,-12.695,-22.156
0.115,-0.270,-1.167,-6.653,-22.827,-11.597
0.126,-0.290,-1.113,-2.686,-28.809,-4.456
0.121,-0.419,-1.119,5.005,-28.687,-0.122
0.113,-0.786,-1.160,9.949,-30.884,12.390
0.129,-0.878,-1.060,8.789,-34.912,33.875
0.153,-0.910,-0.901,1.526,-31.494,88.074
0.186,-1.045,-0.590,5.920,-20.447,115.051
0.165,-1.187,-0.456,16.235,-4.150,143.799
0.121,-1.262,-0.348,55.725,37.598,217.773
0.071,-1.161,-0.217,83.862,60.913,255.920
-0.031,-0.587,0.021,115.845,86.792,284.058
-0.090,-0.348,0.092,145.203,113.647,300.110
-0.159,-0.130,0.070,172.058,166.260,314.697
-0.310,0.347,-0.093,171.509,185.852,315.430
-0.394,0.551,-0.186,168.640,200.256,309.448
-0.473,0.688,-0.274,120.117,212.341,286.987
-0.533,0.813,-0.306,72.937,212.524,273.376
-0.626,1.099,-0.303,30.884,214.355,252.197
-0.687,1.162,-0.287,4.272,217.957,222.168
-0.757,1.197,-0.277,-16.296,231.628,152.344
-0.930,1.312,-0.347,-30.273,241.821,116.516
-1.006,1.299,-0.390,-49.377,250.427,78.003
-1.074,1.181,-0.340,-94.604,257.202,-0.610
-1.143,1.083,-0.203,-115.173,265.503,-33.630
