aX,aY,aZ,gX,gY,gZ
-0.313,-0.799,1.303,9.216,-95.886,84.961
-0.341,-0.886,1.355,-8.545,-85.632,87.952
-0.370,-0.901,1.375,-21.484,-74.951,94.910
-0.407,-0.861,1.406,-3.052,-51.147,118.835
-0.464,-0.588,1.388,16.296,-39.246,129.395
-0.485,-0.467,1.416,25.696,-31.433,132.935
-0.498,-0.459,1.490,15.747,-18.372,121.826
-0.502,-0.536,1.560,9.460,-6.531,118.530
-0.489,-0.608,1.536,5.981,7.874,120.239
-0.482,-0.528,1.489,7.019,21.729,124.817
0.034,-1.420,2.211,-217.957,29.114,116.333
-0.141,-1.149,2.440,-285.156,71.777,169.983
-0.296,-0.797,2.166,-496.399,198.059,229.065
-0.417,0.172,0.829,-579.407,233.948,225.037
-0.343,0.458,0.458,-620.239,236.755,191.650
-0.315,0.653,0.566,-596.130,218.079,106.079
-0.441,1.137,0.862,-482.544,263.489,82.031
-0.622,2.512,-1.157,-250.000,363.098,62.744
-0.099,3.373,-3.390,105.652,449.280,48.828
0.475,4.000,-4.000,795.166,64.880,-110.962
-0.504,2.812,-3.110,794.434,-310.730,-295.532
-1.285,-0.265,-0.995,655.579,-555.115,-450.684
-1.542,-3.404,1.464,605.957,-545.532,-322.266
-1.492,-4.000,3.520,591.370,-396.728,-88.684
-0.997,-3.145,3.985,407.471,-188.232,56.763
-0.506,-3.123,2.717,110.413,4.822,46.692
-0.082,-3.277,1.573,-97.351,120.117,54.016
0.073,-0.491,1.073,-7.751,101.501,143.860
0.073,0.661,0.962,72.998,88.806,180.542
0.107,0.917,0.787,78.308,69.397,116.638
0.103,0.840,0.771,49.988,52.612,96.191
-0.036,0.996,1.206,27.283,42.969,86.731
-0.089,1.098,1.343,7.446,46.326,73.853
-0.101,1.136,1.373,-35.767,77.026,33.142
-0.042,1.330,1.104,-46.753,97.595,10.620
0.008,1.328,0.849,-57.556,112.976,-19.531
0.047,1.195,0.707,-93.323,107.239,-88.074
0.065,1.097,0.696,-77.148,100.647,-109.802
0.086,1.308,0.407,2.075,97.473,-126.465
0.085,1.504,0.148,132.507,88.196,-148.010
0.048,1.552,0.086,331.238,43.640,-230.774
-0.157,1.151,0.322,325.256,32.715,-282.043
-0.280,0.713,0.276,259.277,33.813,-329.529
-0.334,0.047,0.088,120.544,31.250,-381.897
-0.269,-0.904,-0.205,90.820,9.277,-363.159
-0.050,-2.132,-0.038,96.619,-28.320,-301.636
-0.064,-1.781,0.408,140.442,-55.969,-218.994
-0.121,-1.127,0.655,266.663,-32.776,-124.939
-0.135,-0.230,0.580,274.414,-8.240,-135.193
-0.108,-0.235,0.437,238.159,11.658,-167.908
-0.055,-0.447,0.197,145.325,22.888,-224.243
0.021,-0.862,-0.099,110.535,1.953,-228.455
0.097,-1.685,-0.117,99.731,-32.227,-208.740
0.049,-1.540,0.191,116.028,-62.439,-169.861
-0.014,-1.121,0.458,183.533,-71.533,-116.089
-0.053,-0.703,0.579,196.838,-61.096,-121.521
-0.023,-0.797,0.379,187.012,-49.072,-135.803
0.013,-0.966,0.066,145.508,-47.180,-150.879
0.028,-1.156,-0.194,132.324,-67.505,-146.118
-0.062,-1.458,-0.239,127.502,-95.642,-133.057
-0.154,-1.440,-0.074,135.010,-122.559,-114.136
-0.240,-1.306,0.136,162.781,-151.489,-85.999
-0.294,-1.217,0.285,166.138,-149.231,-85.571
-0.267,-1.334,0.122,166.748,-141.724,-85.876
-0.246,-1.450,-0.068,172.363,-147.278,-72.449
-0.256,-1.542,-0.115,173.523,-161.438,-61.890
-0.341,-1.596,0.065,166.382,-171.997,-49.927
-0.386,-1.546,0.099,151.428,-176.453,-38.025
-0.424,-1.498,0.106,124.756,-178.406,-21.240
-0.471,-1.477,0.122,119.690,-178.467,-15.503
-0.491,-1.526,0.146,115.967,-177.612,-10.498
-0.510,-1.589,0.181,102.539,-168.762,6.042
-0.524,-1.629,0.167,93.079,-163.086,17.639
-0.561,-1.742,0.043,90.515,-162.109,31.494
-0.582,-1.677,0.049,97.717,-164.795,50.293
-0.600,-1.473,0.104,90.027,-169.922,70.068
-0.628,-1.430,0.384,71.289,-165.588,60.669
-0.613,-1.505,0.461,55.115,-150.818,56.030
-0.581,-1.516,0.509,13.916,-106.018,72.021
-0.543,-1.537,0.526,-11.841,-79.285,84.045
-0.469,-1.557,0.190,-29.663,-55.847,99.060
-0.460,-1.492,0.038,-40.466,-44.678,114.136
-0.477,-1.402,0.014,-11.414,-47.424,140.869
-0.481,-0.979,0.158,9.521,-49.805,151.306
-0.464,-0.853,0.308,3.967,-50.659,149.536
-0.174,-0.399,2.768,-206.543,131.470,138.062
-0.394,0.099,2.394,-222.534,205.139,170.593
-0.560,0.718,1.517,-272.705,305.115,170.166
-0.602,2.327,0.635,-351.440,295.288,118.286
-0.441,2.489,0.672,-409.485,284.302,18.921
-0.177,1.654,-0.208,-440.063,373.474,-136.475
0.275,0.757,-2.265,-476.868,374.390,-99.121
1.167,1.014,-4.000,-463.501,182.068,-40.527
0.548,1.383,-4.000,-331.238,-180.176,-7.996
-0.508,0.532,-3.011,99.854,-715.576,-19.836
-1.530,-2.530,3.119,160.217,-727.051,41.504
-1.754,-0.850,4.000,66.345,-567.078,180.847
-2.019,2.117,4.000,-458.252,-74.524,222.534
-1.963,3.260,4.000,-524.902,48.157,37.231
-0.665,0.120,3.479,-389.404,125.183,-102.417
-0.248,-0.112,2.196,-224.060,209.229,-106.506
-0.100,0.536,0.603,-135.010,268.433,-18.555
0.064,0.742,-0.718,-153.320,233.948,-23.376
0.093,0.814,-0.944,-158.813,202.209,-29.724
0.116,0.903,-1.284,-158.508,167.541,-35.095
0.171,0.818,-1.656,-177.612,143.188,-34.546
0.257,0.622,-2.023,-188.293,113.098,-28.015
0.244,0.623,-2.170,-175.232,83.374,-19.775
0.223,0.634,-2.333,-123.291,12.024,-5.920
0.179,0.510,-2.381,-114.624,-36.560,2.686
0.139,0.369,-2.186,-125.671,-90.271,15.381
0.066,0.307,-1.883,-205.444,-184.021,61.707
-0.025,0.360,-1.483,-233.276,-213.989,84.167
-0.190,0.452,-0.761,-250.305,-231.262,101.868
-0.243,0.475,-0.545,-269.836,-238.525,120.483
-0.261,0.532,-0.312,-268.921,-232.056,158.447
-0.233,0.791,0.130,-212.097,-210.510,164.062
-0.198,0.756,0.055,-127.319,-178.528,155.823
-0.151,0.552,-0.110,40.039,-134.888,140.076
-0.124,0.420,-0.136,71.289,-130.981,151.123
-0.139,0.772,0.392,73.486,-125.854,162.842
-0.141,0.979,0.578,64.331,-109.253,164.490
-0.122,1.047,0.527,43.884,-57.007,143.799
-0.062,0.892,0.107,34.241,-40.833,134.399
-0.039,0.832,0.013,28.320,-35.706,130.676
-0.018,0.806,0.026,24.048,-38.086,134.644
-0.002,0.829,0.138,25.269,-34.485,137.085
-0.045,1.075,0.414,25.269,-23.071,136.658
-0.083,1.187,0.400,15.747,-5.920,130.493
-0.104,1.154,0.225,-22.827,24.048,105.652
-0.106,0.927,-0.152,-43.518,26.794,99.182
-0.085,0.867,-0.109,-60.242,22.766,98.511
-0.060,0.847,0.026,-64.148,25.208,101.379
-0.052,0.850,0.119,-50.232,37.109,101.074
-0.107,0.893,0.035,-38.635,50.354,100.952
-0.151,0.948,-0.035,-33.752,60.364,101.135
-0.190,0.997,-0.072,-28.809,72.327,98.572
-0.252,1.057,-0.152,-26.123,77.026,95.703
-0.264,1.063,-0.121,-24.353,80.383,91.980
-0.280,1.065,-0.063,-18.311,91.919,84.106
-0.308,1.059,-0.046,-12.756,101.074,80.933
-0.418,1.144,-0.162,-7.568,108.887,78.186
-0.487,1.254,-0.210,-3.235,113.525,74.036
-0.541,1.339,-0.221,17.273,117.737,54.321
-0.579,1.252,-0.213,37.048,119.568,41.748
-0.599,1.178,-0.237,53.406,121.216,32.471
-0.633,1.166,-0.290,48.889,121.277,25.696
-0.676,1.207,-0.377,36.438,117.371,22.461
-0.737,1.324,-0.435,24.170,110.352,16.296
-0.750,1.326,-0.413,18.860,103.821,6.165
-0.768,1.273,-0.438,12.878,98.328,-13.245
-0.766,1.219,-0.523,2.014,94.177,-18.494
-0.759,1.223,-0.555,-9.094,89.172,-23.682
-0.763,1.269,-0.591,-11.047,78.003,-37.720
-0.755,1.268,-0.577,3.174,73.486,-47.363
-0.693,1.117,-0.561,13.123,70.557,-52.917
-0.662,1.109,-0.505,16.968,67.505,-54.199
-0.635,1.113,-0.428,36.865,67.017,-59.937
-0.581,1.036,-0.387,46.997,69.214,-63.904
-0.546,0.964,-0.384,49.744,69.031,-66.833
-0.003,1.238,2.221,28.076,160.767,14.954
-0.129,1.455,1.938,22.217,230.652,5.676
-0.182,1.370,1.382,-8.972,317.322,-46.509
-0.115,1.009,0.374,-71.106,317.566,-68.970
-0.057,1.056,-0.124,-137.085,304.443,-90.942
0.089,0.996,-0.818,-52.979,284.851,-145.325
0.539,0.307,-2.151,143.250,285.583,-135.010
1.432,-0.265,-4.000,318.420,201.782,-54.016
0.795,0.882,-4.000,311.218,-55.969,45.776
-0.289,0.850,-3.078,20.996,-664.246,61.218
-1.593,-1.743,3.355,-28.259,-697.998,101.929
-1.997,0.340,4.000,-49.561,-488.586,227.112
-2.084,2.847,4.000,-270.020,-2.625,157.776
-1.578,2.824,4.000,-436.523,28.442,-12.207
-0.272,0.587,2.462,-463.989,59.082,-81.787
-0.119,1.067,0.768,-343.384,128.235,-60.120
-0.054,1.523,-0.558,-130.798,170.715,-53.406
0.313,0.915,-1.963,-114.441,142.517,-74.707
0.387,0.722,-2.359,-121.643,98.877,-72.510
0.397,0.721,-2.401,-127.930,-16.235,-33.630
0.366,0.713,-2.255,-91.980,-61.218,-19.470
0.164,0.782,-2.079,-47.791,-101.807,-9.521
0.011,0.834,-1.876,-21.179,-147.705,-2.319
-0.117,0.775,-1.590,-36.804,-234.680,8.057
-0.234,0.501,-0.703,-62.622,-262.756,20.813
-0.300,0.573,-0.429,-73.120,-272.461,38.391
-0.377,0.633,-0.454,-18.372,-270.142,53.223
-0.418,0.492,-0.569,34.851,-283.813,55.786
-0.436,0.022,-0.448,99.304,-305.542,66.223
-0.435,-0.104,-0.113,182.617,-325.073,82.397
-0.405,-0.197,0.359,376.770,-323.181,107.910
-0.255,-0.152,1.699,421.875,-298.340,113.220
-0.175,-0.102,1.956,424.438,-253.052,112.000
-0.144,-0.072,1.656,364.380,-161.621,103.882
-0.168,0.008,1.114,304.321,-153.748,98.511
-0.180,-0.053,0.706,236.267,-166.992,89.233
-0.133,-0.282,1.047,172.180,-183.716,83.862
-0.102,-0.466,1.541,105.469,-163.025,115.906
-0.213,-0.379,1.709,90.576,-124.451,148.499
-0.340,-0.050,1.481,69.763,-88.379,180.969
-0.453,0.303,1.257,38.513,-53.345,203.369
-0.531,0.590,1.189,13.184,-52.917,193.542
-0.566,0.739,1.474,-24.231,-52.979,176.941
-0.550,0.628,1.668,-57.861,-45.410,161.743
-0.541,0.503,1.809,-76.538,1.282,153.198
-0.609,0.425,2.000,-73.303,36.011,159.607
-0.700,0.559,1.805,-59.509,76.721,169.922
-0.812,0.896,1.387,-31.250,130.554,181.152
-0.894,1.335,0.997,-39.612,125.610,165.100
-0.886,1.680,1.201,-61.768,110.901,134.644
-0.879,1.594,1.541,-83.862,106.750,102.051
-0.881,1.475,1.666,-84.595,155.884,57.556
-0.919,1.506,1.094,-67.444,187.805,45.837
-0.907,1.593,0.609,-51.331,205.566,34.546
-0.849,1.609,0.331,-48.584,180.908,1.892
-0.771,1.516,0.425,-44.006,163.574,-14.099
-0.717,1.327,1.065,-24.597,164.246,-24.658
-0.751,1.353,1.110,4.089,183.228,-30.884
-0.789,1.432,0.924,47.913,227.783,-45.227
-0.781,1.577,0.119,45.166,230.774,-57.861
-0.701,1.557,-0.227,28.748,212.524,-76.233
-0.597,1.422,-0.255,-9.033,136.230,-121.399
-0.505,1.188,0.019,-7.385,111.084,-134.888
-0.377,0.814,0.482,9.888,107.483,-136.475
-0.333,0.838,0.365,33.386,116.821,-129.395
-0.307,1.012,0.088,81.421,122.620,-121.216
-0.215,1.219,-0.633,93.445,102.966,-134.460
-0.093,0.977,-0.761,87.158,65.308,-156.860
0.011,0.571,-0.549,51.147,-20.874,-178.040
0.102,0.194,-0.123,55.176,-38.330,-162.415
0.222,-0.016,0.385,78.918,-34.668,-135.010
0.222,0.176,0.307,92.773,-24.963,-108.215
0.226,0.300,0.249,30.945,-32.410,-92.957
0.278,0.106,0.416,-3.723,-42.664,-96.252
0.326,-0.085,0.530,-19.836,-49.316,-94.727
-1.021,1.344,3.866,287.415,-237.366,307.678
-1.146,3.190,4.000,156.372,1.953,138.855
-1.325,4.000,4.000,52.551,193.604,-23.254
-1.491,2.926,3.139,-7.385,369.690,-170.898
-1.145,1.492,1.312,-40.588,475.952,-273.010
-0.627,0.041,-0.805,-24.658,395.386,-311.279
-0.030,-2.555,-2.271,38.635,260.986,-259.644
-0.041,-3.506,-1.698,128.540,138.977,-179.443
-0.122,-3.902,-0.980,245.300,43.335,-8.484
-0.143,-3.858,-0.730,277.161,53.162,59.998
0.213,-2.685,-1.979,342.712,52.490,128.662
0.419,-1.748,-2.218,409.119,7.874,191.589
0.462,-0.942,-1.659,411.560,-160.400,254.211
0.138,-0.103,0.155,373.718,-211.304,261.353
-0.055,-0.097,0.844,318.359,-222.900,262.085
-0.165,0.004,1.277,143.311,-177.734,245.361
-0.163,0.295,1.566,82.825,-158.020,186.951
-0.139,-0.575,2.408,67.200,-131.470,104.858
-0.092,-1.134,2.492,84.534,-80.383,66.406
-0.020,-0.892,2.412,113.403,24.353,120.300
0.047,-0.194,2.545,138.245,63.782,118.896
0.105,-0.189,2.382,167.847,102.356,97.717
0.194,-0.221,1.984,194.641,146.301,50.903
0.247,-0.207,1.631,208.801,146.301,23.499
0.195,-0.485,1.280,218.994,145.935,-2.380
0.155,-0.606,1.186,225.403,152.161,-14.404
0.154,-0.671,0.991,197.327,183.655,-13.000
0.199,-0.995,0.444,162.048,190.979,-12.207
0.201,-1.115,0.265,133.850,192.871,-4.028
0.226,-1.040,0.043,99.121,193.115,32.593
0.239,-0.838,-0.023,72.205,186.035,37.415
0.173,-0.539,0.184,34.851,184.570,29.114
0.131,-0.386,0.202,-0.427,189.941,14.282
0.084,-0.336,0.201,-3.662,206.787,-29.907
0.069,-0.506,-0.099,19.165,215.027,-48.035
0.091,-0.703,-0.278,32.471,216.125,-61.829
0.114,-0.919,-0.401,29.114,203.247,-66.467
0.123,-1.037,-0.437,29.297,196.228,-52.979
0.047,-0.772,-0.169,31.677,195.679,-34.363
0.005,-0.356,-0.114,27.100,205.383,-21.240
-0.022,0.060,-0.166,-0.061,236.206,-54.749
-0.032,0.389,-0.509,-15.198,244.629,-98.877
-0.041,0.269,-0.632,-26.794,242.371,-146.667
-0.048,0.101,-0.718,-22.034,219.299,-217.651
-0.070,-0.085,-0.746,-12.695,202.942,-239.929
-0.174,-0.372,-0.716,-7.019,189.514,-256.287
-0.227,-0.479,-0.762,-7.812,178.345,-269.897
-0.276,-0.502,-0.829,-16.113,156.128,-285.950
-0.360,-0.565,-1.141,-23.865,140.808,-295.349
-0.405,-0.701,-1.357,-31.738,121.033,-304.565
-0.454,-0.807,-1.586,-36.438,66.223,-306.213
-0.520,-0.898,-1.803,-35.217,27.405,-303.528
-0.694,-1.199,-2.060,-28.687,-16.663,-299.316
-0.766,-1.308,-2.077,-15.625,-61.279,-288.818
-0.829,-1.342,-1.980,5.920,-147.278,-252.258
-0.913,-1.346,-1.616,7.446,-183.655,-234.009
-0.955,-1.368,-1.425,-0.183,-215.027,-218.018
-1.005,-1.416,-1.254,-31.189,-251.831,-188.477
-1.040,-1.468,-1.143,-44.250,-258.667,-171.753
-1.081,-1.591,-1.015,-51.575,-265.381,-153.748
-1.098,-1.679,-0.897,-51.331,-272.644,-133.667
-1.107,-1.752,-0.794,-35.645,-280.334,-84.167
-1.122,-2.005,-0.524,-30.884,-282.104,-56.946
-1.102,-2.197,-0.424,-34.851,-281.311,-24.841
-1.087,-2.326,-0.334,-59.204,-273.132,56.519
-1.069,-2.390,-0.260,-80.994,-264.587,101.562
-1.081,-2.313,0.007,-108.521,-253.235,146.973
-1.112,-2.176,0.244,-121.948,-233.826,188.660
-1.106,-1.934,0.479,-66.772,-166.138,248.840
-0.913,-1.545,0.765,-42.236,-127.747,260.986
-0.773,-1.600,0.739,-41.443,-92.590,264.221
-0.673,-1.794,0.670,-72.998,-38.879,281.250
-0.648,-1.964,0.666,-90.454,-16.052,309.387
-0.764,-1.585,0.944,-110.596,10.864,342.590
-0.774,-1.080,0.973,-131.897,46.997,366.516
-0.217,-1.839,1.330,248.047,-67.017,303.162
-0.513,-0.327,2.061,304.138,-76.477,399.475
-0.584,2.190,2.771,187.683,-36.011,424.072
-0.434,4.000,2.768,-0.061,20.264,274.658
-0.724,4.000,1.693,-172.302,82.947,84.106
-0.978,3.630,0.563,-481.995,46.631,-343.933
-0.809,1.813,0.398,-580.444,-35.706,-465.881
0.271,-3.498,2.097,-610.535,-71.960,-426.270
0.463,-4.000,3.027,-632.996,-50.781,-257.019
0.352,-3.567,3.780,-651.794,86.914,75.378
-0.003,-1.140,3.717,-544.922,196.167,141.663
-0.082,-0.075,2.306,-389.221,312.317,149.048
-0.018,0.242,0.567,-263.733,347.778,67.017
0.140,0.112,-0.414,-308.594,272.034,51.270
-0.016,0.432,-0.364,-322.144,217.895,62.988
-0.410,1.402,-1.088,-269.104,213.501,78.613
-0.612,2.191,-2.313,-102.783,167.053,15.076
-1.017,2.859,-3.777,-159.485,61.340,-31.006
-1.115,2.751,-3.976,-274.536,-65.735,-86.731
-0.885,1.888,-3.422,-469.299,-364.990,-160.583
-0.603,1.125,-2.040,-552.795,-459.228,-117.920
-0.513,0.051,-1.689,-583.191,-474.121,-68.726
-0.609,-0.718,-2.095,-578.369,-487.427,-8.057
-0.722,-1.250,-1.854,-503.052,-573.303,184.570
-0.863,-1.760,0.109,-384.888,-571.106,284.424
-0.968,-1.640,1.074,-240.479,-516.296,374.817
-1.173,-0.932,1.692,-229.004,-335.571,530.029
-1.354,0.213,2.098,-365.601,-242.554,565.369
-1.404,1.888,2.338,-509.827,-139.160,556.213
-1.361,2.244,2.103,-648.682,-26.489,514.893
-1.281,2.493,1.848,-768.799,184.570,357.605
-1.025,2.176,1.392,-713.379,270.081,253.357
-0.953,2.051,1.085,-635.132,335.571,162.903
-0.981,1.894,0.777,-311.951,404.968,11.047
-1.404,1.004,0.332,-105.835,426.758,-44.617
-1.736,0.671,-0.046,32.288,451.782,-68.604
-2.048,0.720,-0.509,118.225,470.093,-39.978
-2.310,1.136,-1.047,140.747,446.716,-25.024
-2.594,2.084,-2.254,147.827,395.996,-26.428
-2.598,2.454,-2.502,125.488,318.176,-44.067
-2.564,2.704,-2.405,47.913,146.790,-146.729
-2.422,2.382,-1.694,30.640,82.764,-221.436
-2.325,1.969,-1.353,36.682,40.222,-287.109
-2.175,1.314,-1.109,74.402,12.695,-360.779
-1.941,0.510,-1.019,44.983,14.160,-348.572
-1.346,-0.191,-1.228,-5.676,9.277,-309.021
-1.134,0.022,-1.312,-49.133,-5.005,-264.832
-1.015,0.438,-1.271,-86.426,-43.701,-219.910
-0.998,1.125,-1.153,-85.205,-56.519,-231.750
-0.964,0.995,-1.088,-73.120,-67.627,-262.329
-0.900,0.612,-1.091,-57.068,-92.041,-309.021
-0.806,0.129,-1.208,-48.218,-109.070,-304.626
-0.510,-0.426,-1.261,-32.715,-130.676,-281.128
-0.377,-0.284,-1.060,-20.142,-149.841,-245.300
-0.276,-0.001,-0.740,-20.081,-155.334,-183.228
-0.146,0.229,-0.461,-10.559,-136.841,-170.044
-0.113,0.111,-0.631,17.883,-113.159,-161.255
-0.092,-0.040,-0.925,87.280,-91.492,-124.512
-0.067,-0.118,-1.124,105.835,-101.929,-94.238
-0.062,0.293,-0.889,107.178,-118.408,-62.012
-0.093,0.703,-0.595,113.647,-129.822,-40.527
-0.125,0.906,-0.487,165.833,-119.324,-52.856
-0.088,0.494,-0.783,188.171,-118.408,-65.247
0.014,0.186,-0.711,206.177,-132.080,-65.552
0.141,0.032,-0.404,243.103,-162.537,-31.921
0.238,0.070,-0.024,254.944,-160.828,-12.939
0.327,0.520,0.904,245.178,-145.508,0.122
0.319,0.782,0.990,209.290,-112.976,5.066
0.278,0.885,0.588,123.413,-51.025,-10.925
0.255,0.709,-0.021,94.360,-57.190,-20.508
0.300,0.609,0.162,70.923,-78.064,-23.254
0.363,0.546,0.448,35.156,-91.248,-8.423
0.410,0.549,0.682,26.611,-74.097,3.662
0.405,0.762,0.661,24.658,-48.584,13.489
0.378,0.837,0.439,27.588,-25.696,18.494
-0.359,1.353,2.241,-44.006,262.695,50.049
-0.618,1.374,0.836,-69.397,357.422,30.640
-0.655,1.193,-0.624,-182.129,339.722,-28.015
-0.431,1.331,-1.262,-287.781,240.662,-49.194
-0.516,2.018,-1.361,-386.230,161.316,-73.853
-0.561,2.154,-1.957,-384.766,122.009,-215.332
-0.244,0.770,-3.035,-295.227,104.004,-266.235
1.078,-3.240,-4.000,-169.495,11.169,-208.557
0.955,-3.099,-3.963,-28.931,-165.771,-45.959
0.155,-1.768,-2.331,215.820,-448.730,256.226
-1.199,2.086,3.832,320.740,-411.011,292.053
-1.326,3.777,4.000,378.296,-243.591,242.187
-1.138,3.989,4.000,195.618,78.064,-38.940
-0.650,2.728,4.000,89.600,132.690,-142.151
0.211,0.082,2.858,114.502,204.895,-160.217
0.219,0.215,1.087,221.802,299.133,-115.417
0.161,0.667,-0.488,366.150,324.951,-60.059
0.117,0.698,-1.226,359.985,276.367,-59.692
0.024,0.994,-1.299,327.209,241.577,-39.856
-0.097,1.507,-1.730,350.647,210.571,8.728
-0.121,2.101,-2.410,283.691,163.818,11.475
-0.031,2.675,-3.215,110.168,66.284,-11.169
-0.185,2.652,-2.795,-60.181,-62.805,-54.260
-0.368,2.551,-2.360,-137.512,-243.713,-162.659
-0.629,1.588,-1.950,-116.089,-303.345,-205.078
-0.728,1.050,-1.716,-66.406,-359.924,-220.886
-0.866,0.741,-1.420,84.106,-457.275,-199.524
-1.045,0.584,-1.046,127.747,-496.582,-192.383
-1.351,-0.106,-0.062,129.761,-527.893,-189.392
-1.372,-0.645,0.507,100.830,-546.509,-176.636
-1.336,-0.952,1.061,-17.334,-540.649,-92.041
-1.174,-0.785,1.579,-44.128,-513.794,-45.044
-1.046,-0.818,1.488,-34.180,-479.065,-11.169
-0.927,-0.901,1.458,-24.109,-428.711,53.955
-0.829,-0.914,1.595,-42.847,-402.405,96.375
-0.743,-0.413,1.664,-56.396,-366.638,139.221
-0.763,-0.044,1.536,-61.829,-329.224,169.983
-0.801,0.169,1.413,-80.078,-273.987,184.265
-0.849,0.062,1.745,-102.905,-252.502,182.434
-0.848,-0.186,2.180,-121.216,-222.290,185.364
-0.867,-0.426,2.548,-109.253,-108.459,231.689
-0.940,-0.571,2.654,-77.576,-34.058,273.132
-1.232,-0.538,2.062,-37.842,34.607,317.749
-1.401,-0.392,1.595,-1.526,86.060,360.596
-1.555,-0.149,1.269,39.001,124.512,424.011
-1.784,0.598,1.399,35.095,127.319,435.791
-1.834,1.054,1.481,7.507,135.925,430.359
-1.828,1.496,1.404,-86.243,167.480,358.459
-1.759,1.846,1.253,-111.633,180.908,293.091
-1.513,1.816,1.010,-125.305,191.040,219.177
-1.422,1.598,0.995,-139.648,198.364,152.222
-1.363,1.395,0.998,-120.605,220.581,59.814
-1.286,1.256,0.848,-75.684,235.291,31.799
-1.226,1.206,0.758,-13.916,247.375,9.460
-1.144,1.113,0.726,47.180,256.104,-18.311
-1.084,1.169,0.804,29.663,256.775,-26.306
-1.024,1.381,0.955,6.653,261.536,-42.786
-1.015,1.453,1.003,-15.808,267.700,-62.439
-1.005,1.485,0.992,4.822,286.011,-107.605
-0.902,1.243,0.637,50.049,291.626,-130.859
-0.807,1.125,0.416,80.566,286.255,-146.606
-0.694,1.009,0.306,41.016,244.934,-164.551
-0.587,0.877,0.306,10.132,221.924,-167.603
-0.409,0.636,0.432,-8.850,201.904,-165.222
-0.336,0.560,0.503,-19.714,184.448,-157.715
-0.307,0.629,0.555,-5.920,159.180,-138.428
