aX,aY,aZ,gX,gY,gZ
-0.275,1.136,-0.332,-10.925,42.786,46.753
-0.269,1.115,-0.326,-9.399,41.626,41.687
-0.246,1.039,-0.291,-1.587,42.297,38.086
-0.259,1.033,-0.318,8.118,44.617,36.377
-0.283,1.051,-0.369,12.512,47.058,35.217
-0.321,1.105,-0.398,13.672,45.715,33.020
-0.321,1.112,-0.355,19.592,44.189,28.931
-0.306,1.088,-0.300,32.776,45.105,18.127
-0.284,1.035,-0.254,31.799,47.791,14.954
-0.288,0.958,-0.311,22.400,50.842,14.954
-0.308,0.966,-0.346,10.132,50.964,17.212
-0.321,0.993,-0.322,-1.404,45.105,19.958
-0.330,1.002,-0.274,-4.944,45.288,18.555
-0.339,0.986,-0.292,-11.047,47.302,16.357
-0.351,0.970,-0.324,-18.494,49.194,13.367
-0.364,0.957,-0.360,-16.174,47.913,13.000
-0.383,0.958,-0.395,-11.536,46.204,12.695
-0.382,0.950,-0.381,-7.446,44.739,12.024
-0.375,0.948,-0.337,-4.028,43.640,10.681
-0.386,0.977,-0.258,-2.808,45.471,9.338
-0.405,0.992,-0.274,-2.014,48.035,7.263
-0.418,0.990,-0.297,-1.831,47.974,2.075
-0.421,0.972,-0.302,-1.465,46.021,0.244
-0.419,0.975,-0.263,-0.183,44.678,-0.854
-0.419,0.991,-0.241,2.930,44.556,-2.441
-0.421,0.997,-0.246,8.728,46.997,-7.446
-0.427,0.995,-0.278,8.057,46.753,-9.338
-0.426,1.019,-0.245,4.517,45.166,-10.498
-0.429,1.046,-0.216,-1.404,45.471,-15.198
-0.453,1.037,-0.280,-1.282,46.265,-19.287
-0.456,1.020,-0.304,-2.075,44.800,-22.339
-0.452,1.022,-0.294,-5.005,41.931,-23.682
-0.443,1.025,-0.271,-0.732,38.574,-28.015
-0.429,1.000,-0.274,2.563,39.185,-30.334
-0.427,0.997,-0.297,0.977,39.734,-31.494
-0.427,0.995,-0.316,-10.193,37.415,-33.020
-0.416,0.960,-0.325,-12.451,35.034,-34.119
-0.403,0.929,-0.329,-11.169,32.898,-35.034
-0.391,0.906,-0.326,-10.010,29.541,-34.241
-0.379,0.897,-0.307,-11.230,28.809,-33.875
-0.369,0.893,-0.306,-9.155,29.053,-34.363
-0.362,0.884,-0.317,-3.601,28.748,-35.583
-0.352,0.866,-0.321,0.305,24.292,-36.133
-0.325,0.841,-0.286,-5.432,21.423,-34.302
-0.316,0.836,-0.267,-10.681,19.531,-32.227
-0.311,0.835,-0.250,-10.437,18.799,-28.931
-0.309,0.841,-0.240,-9.583,19.714,-27.588
-0.309,0.853,-0.258,-10.132,20.691,-26.672
-0.308,0.863,-0.268,-10.437,20.996,-26.306
-0.302,0.871,-0.259,-7.690,19.714,-27.222
-0.297,0.858,-0.284,-5.127,19.409,-27.710
-0.293,0.847,-0.311,-3.601,18.433,-27.405
-0.286,0.843,-0.314,-4.028,13.794,-24.536
-0.283,0.857,-0.298,-6.287,12.878,-22.949
-0.288,0.890,-0.309,-7.812,13.489,-22.522
-0.285,0.892,-0.328,-7.507,13.855,-22.827
-0.281,0.901,-0.330,-4.333,11.292,-23.132
